"","region","Price2018-Q2","Price2018-Q1","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","principal2018-Q1","pmt2018-Q1","t_i2018-Q1","pti2018-Q1","min_inc2018-Q1","HAI2018-Q1","Price2017-Q2","principal2017-Q2","pmt2017-Q2","t_i2017-Q2","pti2017-Q2","min_inc2017-Q2","HAI2017-Q2"
"301","SAN FRANCISCO",1385000,1320000,1108000,5746.50692858766,1592.75,7339.25692858766,293570.277143507,0.162552912565477,1056000,5313.01577115581,1518,6831.01577115581,273240.630846232,0.167745826286002,1250000,1e+06,4826.18451544767,1437.5,6263.68451544767,250547.380617907,0.134142919393336
"302","SAN GABRIEL",730000,787000,584000,3028.84480712563,839.5,3868.34480712563,154733.792285025,0.133674050815816,629600,3167.68440295426,905.05,4072.73440295426,162909.37611817,0.121634727557425,748000,598400,2887.98881404388,860.2,3748.18881404388,149927.552561755,0.153539956524742
"303","SAN JACINTO",285290,287000,228232,1183.69744523955,328.0835,1511.78094523955,60471.237809582,0.414376055123962,229600,1155.1784290316,330.05,1485.2284290316,59409.1371612642,0.420709636211664,254750,203800,983.576404248234,292.9625,1276.53890424823,51061.5561699294,0.456726638328117
"304","SAN JOSE",1125000,1050000,9e+05,4667.74028495388,1293.75,5961.49028495388,238459.611398155,0.157707507358693,840000,4226.26254523758,1207.5,5433.76254523758,217350.501809503,0.185972376881649,866500,693200,3345.51110610832,996.475,4341.98610610832,173679.444244333,0.229299385153838
"305","SAN JUAN CAPISTRANO",864000,945000,691200,3584.82453884458,993.6,4578.42453884458,183136.981553783,0.223377551499756,756000,3803.63629071382,1086.75,4890.38629071382,195615.451628553,0.201521567296942,830000,664000,3204.58651825725,954.5,4159.08651825725,166363.46073029,0.228305747648963
"306","SAN LEANDRO",670500,665000,536400,2781.97320983251,771.075,3553.04820983251,142121.9283933,0.204753870589247,532000,2676.63294531713,764.75,3441.38294531713,137655.317812685,0.216212005967356,617500,494000,2384.13515063115,710.125,3094.26015063115,123770.406025246,0.245577161167518
"307","SAN LORENZO",682290,651000,545832,2830.89112801883,784.6335,3615.52462801883,144620.985120753,0.228185058600974,520800,2620.2827780473,748.65,3368.9327780473,134757.311121892,0.266711567295806,592500,474000,2287.61146032219,681.375,2968.98646032219,118759.458412888,0.319461817757423
"308","SAN LUIS OBISPO",741930,694225,593544,3078.34359965852,853.2195,3931.56309965852,157262.523986341,0.145400898105534,555380,2794.26391949291,798.35875,3592.62266949291,143704.906779716,0.168275435708342,636000,508800,2455.56268145977,731.4,3186.96268145977,127478.507258391,0.17954973961611
"309","SAN MARCOS",639000,585000,511200,2651.2764818538,734.85,3386.1264818538,135445.059274152,0.218664643867862,468000,2354.63198948951,672.75,3027.38198948951,121095.27957958,0.261590775750928,580000,464000,2239.34961516772,667,2906.34961516772,116253.984606709,0.229799425816074
"310","SAN MATEO",1465000,1359000,1172000,6078.43512662883,1684.75,7763.18512662883,310527.405065153,0.135263220365887,1087200,5469.99123712178,1562.85,7032.84123712178,281313.649484871,0.144176783562969,1250000,1e+06,4826.18451544767,1437.5,6263.68451544767,250547.380617907,0.138170131157327
"311","SAN PABLO",475000,420000,380000,1970.82367586942,546.25,2517.07367586942,100682.947034777,0.189096473816649,336000,1690.50501809503,483,2173.50501809503,86940.2007238012,0.251060061777144,410000,328000,1582.98852106683,471.5,2054.48852106683,82179.5408426734,0.236404224741413
"312","SAN RAFAEL",1100000,950000,880000,4564.01272306602,1265,5829.01272306602,233160.508922641,0.169291790286747,760000,3823.76135045305,1092.5,4916.26135045305,196650.454018122,0.209273090684528,979000,783200,3779.86771249861,1125.85,4905.71771249861,196228.708499944,0.18273997207299
"313","SAN RAMON",1075000,985000,860000,4460.28516117815,1236.25,5696.53516117815,227861.406447126,0.294459467243939,788000,3964.63676862763,1132.75,5097.38676862763,203895.470745105,0.339637118272283,985000,788000,3803.03339817276,1132.75,4935.78339817276,197431.33592691,0.300937878315349
"314","SANGER",238000,240000,190400,987.486389172465,273.7,1261.18638917247,50447.4555668986,0.492843219717299,192000,966.002867482875,276,1242.00286748287,49680.114699315,0.495885668284132,235000,188000,907.322688904161,270.25,1177.57268890416,47102.9075561664,0.466267189057263
"315","SANTA ANA",507500,505000,406000,2105.66950632364,583.625,2689.29450632364,107571.780252946,0.202211248737571,404000,2032.63103366188,580.75,2613.38103366188,104535.241346475,0.211207790444657,480000,384000,1853.2548539319,552,2405.2548539319,96210.1941572761,0.235410719914932
"316","SANTA BARBARA",1180000,1290000,944000,4895.94092110718,1357,6252.94092110718,250117.636844287,0.0929716837580055,1032000,5192.26541272045,1483.5,6675.76541272045,267030.616508818,0.0876815604009094,1200000,960000,4633.13713482976,1380,6013.13713482976,240525.48539319,0.0805966049582552
"317","SANTA CLARA",1385000,1427500,1108000,5746.50692858766,1592.75,7339.25692858766,293570.277143507,0.13629534425632,1142000,5745.70455554918,1641.625,7387.32955554918,295493.182221967,0.133109463664541,1106000,884800,4270.20805926809,1271.9,5542.10805926809,221684.322370724,0.158080247557595
"318","SANTA CLARITA",499000,5e+05,399200,2070.40213528177,573.85,2644.25213528177,105770.085411271,0.463177850168064,4e+05,2012.50597392266,575,2587.50597392266,103500.238956906,0.471498929111159,475500,380400,1835.88058967629,546.825,2382.70558967629,95308.2235870517,0.472070119657043
"319","SANTA CRUZ",905000,877000,724000,3754.93774034068,1040.75,4795.68774034068,191827.509613627,0.112245249646617,701600,3529.93547826034,1008.55,4538.48547826034,181539.419130414,0.125517426539333,849000,679200,3277.94452289205,976.35,4254.29452289205,170171.780915682,0.145038258205851
"320","SANTA MARIA",395000,391126.5,316000,1638.89547782825,454.25,2093.14547782825,83725.8191131301,0.340662649051355,312901.2,1574.28883561892,449.795475,2024.08431061892,80963.3724247568,0.352320255938335,385000,308000,1486.46483075788,442.75,1929.21483075788,77168.5932303152,0.333287899866261
"321","SANTA PAULA",431250,427450,345000,1789.30044256565,495.9375,2285.23794256565,91409.5177026262,0.309060588011804,341960,1720.49135710648,491.5675,2212.05885710648,88482.3542842592,0.321376221101278,439000,351200,1694.95600182522,504.85,2199.80600182522,87992.2400730088,0.2720603159057
"322","SANTA ROSA",610000,620000,488000,2530.95251006388,701.5,3232.45251006388,129298.100402555,0.212413569841635,496000,2495.50740766409,713,3208.50740766409,128340.296306564,0.212572474009711,540327.5,432262,2086.17617101644,621.376625,2707.55279601644,108302.111840658,0.274700387218765
"323","SANTEE",5e+05,481500,4e+05,2074.55123775728,575,2649.55123775728,105982.049510291,0.383232983511675,385200,1938.04325288752,553.725,2491.76825288752,99670.7301155007,0.415049485436173,450500,360400,1739.35689936734,518.075,2257.43189936734,90297.2759746935,0.449565172402338
"324","SARATOGA",2750000,2750000,2200000,11410.031807665,3162.5,14572.531807665,582901.272306602,0,2200000,11068.7828565746,3162.5,14231.2828565746,569251.314262984,0,2500000,2e+06,9652.36903089533,2875,12527.3690308953,501094.761235813,0
"325","SCOTTS VALLEY",965000,899000,772000,4003.88388887155,1109.75,5113.63388887155,204545.355554862,0.210382592454137,719200,3618.48574111294,1033.85,4652.33574111294,186093.429644517,0.24533968385447,862500,690000,3330.06731565889,991.875,4321.94231565889,172877.692626356,0.270406957942311
"326","SEAL BEACH",990000,970000,792000,4107.61145075941,1138.5,5246.11145075941,209844.458030377,0.124299586078543,776000,3904.26158940995,1115.5,5019.76158940995,200790.463576398,0.130927348885888,952500,762000,3677.55260077112,1095.375,4772.92760077112,190917.104030845,0.131433300017694
"327","SEASIDE",544000,515000,435200,2257.11174667992,625.6,2882.71174667992,115308.469867197,0.199437993480338,412000,2072.88115314034,592.25,2665.13115314034,106605.246125613,0.228418240094733,505000,404000,1949.77854424086,580.75,2530.52854424086,101221.141769634,0.223754926686996
"328","SEBASTOPOL",860000,815000,688000,3568.22812894252,989,4557.22812894252,182289.125157701,0.153875374605919,652000,3280.38473749393,937.25,4217.63473749393,168705.389499757,0.176912339364151,898500,718800,3469.06142970378,1033.275,4502.33642970378,180093.457188151,0.12983266213786
"329","SELMA",240000,227500,192000,995.784594123494,276,1271.78459412349,50871.3837649398,0.48094909546582,182000,915.690218134808,261.625,1177.31521813481,47092.6087253923,0.515404425997578,205000,164000,791.494260533417,235.75,1027.24426053342,41089.7704213367,0.520212438168976
"330","SHASTA LAKE",199450,215000,159560,827.538488741379,229.3675,1056.90598874138,42276.2395496552,0.549188810078739,172000,865.377568786742,247.25,1112.62756878674,44505.1027514697,0.527987061232745,205000,164000,791.494260533417,235.75,1027.24426053342,41089.7704213367,0.52630612494572
"331","SHINGLE SPRINGS",569888,543000,455910.4,2364.52371156604,655.3712,3019.89491156604,120795.796462642,0.371007569191561,434400,2185.58148768,624.45,2810.03148768,112401.2595072,0.408891387161906,550000,440000,2123.52118679697,632.5,2756.02118679697,110240.847471879,0.374149575580372
"332","SIMI VALLEY",585000,544500,468000,2427.22494817602,672.75,3099.97494817602,123998.997927041,0.389553610061315,435600,2191.61900560177,626.175,2817.79400560177,112711.760224071,0.44142496406194,560000,448000,2162.13066292055,644,2806.13066292055,112245.226516822,0.38055348476852
"333","SOLVANG",790000,882497.5,632000,3277.7909556565,908.5,4186.2909556565,167451.63822626,0.153743081813018,705998,3552.06298144362,1014.872125,4566.93510644362,182677.404257745,0.132434289486198,761500,609200,2940.11160681072,875.725,3815.83660681072,152633.464272429,0.157286316016963
"334","SONOMA",827000,750000,661600,3431.30774725054,951.05,4382.35774725054,175294.309890022,0.17285517874828,6e+05,3018.75896088398,862.5,3881.25896088398,155250.358435359,0.204561784401508,652500,522000,2519.26831706368,750.375,3269.64331706368,130785.732682547,0.291517395222488
"335","SOUTH LAKE TAHOE",493000,487000,394400,2045.50752042868,566.95,2612.45752042868,104498.300817147,0.21982811992241,389600,1960.18081860067,560.05,2520.23081860067,100809.232744027,0.228638097113039,455000,364000,1756.73116362295,523.25,2279.98116362295,91199.246544918,0.236020108574128
"336","SPRING VALLEY",439000,435000,351200,1821.45598675089,504.85,2326.30598675089,93052.2394700357,0.13662706125848,348000,1750.88019731271,500.25,2251.13019731271,90045.2078925084,0.147837896225777,420500,336400,1623.52847099659,483.575,2107.10347099659,84284.1388398638,0.129339627465113
"337","STEVENSON RANCH",761000,704000,608800,3157.46698386658,875.15,4032.61698386658,161304.679354663,0.416275369524613,563200,2833.6084112831,809.6,3643.2084112831,145728.336451324,0.461611143482048,672500,538000,2596.48726931084,773.375,3369.86226931084,134794.490772434,0.430897042514076
"338","STOCKTON",290000,283000,232000,1203.23971789922,333.5,1536.73971789922,61469.5887159689,0.409402938006901,226400,1139.07838124022,325.45,1464.52838124022,58581.1352496089,0.426602160946832,257250,205800,993.228773279129,295.8375,1289.06627327913,51562.6509311652,0.459680492484885
"339","SUISUN CITY",402000,390500,321600,1667.93919515685,462.3,2130.23919515685,85209.5678062741,0.414620069501957,312400,1571.76716563359,449.075,2020.84216563359,80833.6866253438,0.438971953325706,377345,301876,1456.90927678528,433.94675,1890.85602678528,75634.2410714112,0.503100987675103
"340","SUNNYVALE",1715000,1700000,1372000,7115.71074550747,1972.25,9087.96074550747,363518.429820299,0.147391355647519,1360000,6842.52031133703,1955,8797.52031133703,351900.812453481,0.150288528925509,1430000,1144000,5521.15508567213,1644.5,7165.65508567213,286626.203426885,0.138547099267554
"341","SUSANVILLE",202500,165000,162000,840.193251291698,232.875,1073.0682512917,42922.7300516679,0.579956035251601,132000,664.126971394477,189.75,853.876971394477,34155.0788557791,0.652064915443784,169000,135200,652.500146488524,194.35,846.850146488524,33874.005859541,0.624058800941262
"342","TEMECULA",465000,452000,372000,1929.33265111427,534.75,2464.08265111427,98563.3060445708,0.468412943133389,361600,1819.30540042608,519.8,2339.10540042608,93564.2160170433,0.494248599242355,435500,348400,1681.44268518197,500.825,2182.26768518197,87290.7074072786,0.47894375086301
"343","TEMPLE CITY",849000,820000,679200,3522.58800171186,976.35,4498.93800171186,179957.520068474,0.126179505107865,656000,3300.50979723316,943,4243.50979723316,169740.391889326,0.14035761824996,699500,559600,2700.73285484451,804.425,3505.15785484451,140206.314193781,0.176610099792717
"344","TEMPLETON",695000,6e+05,556000,2883.62622048262,799.25,3682.87622048262,147315.048819305,0.196394734719272,480000,2415.00716870719,690,3105.00716870719,124200.286748288,0.27206825227769,652500,522000,2519.26831706368,750.375,3269.64331706368,130785.732682547,0.243908957593436
"345","THOUSAND OAKS",734900,726950,587920,3049.17540925565,845.135,3894.31040925565,155772.416370226,0.371932429131358,581560,2925.98243548615,835.9925,3761.97493548615,150478.997419446,0.382213134784018,701000,560800,2706.52427626305,806.15,3512.67427626305,140506.971050522,0.340544025671561
"346","TORRANCE",762500,737500,610000,3163.69063757985,876.875,4040.56563757985,161622.625503194,0.237043409254352,590000,2968.44631153592,848.125,3816.57131153592,152662.852461437,0.255976407281031,705000,564000,2721.96806671248,810.75,3532.71806671248,141308.722668499,0.255991885126475
"347","TRACY",482750,472500,386200,2002.97922005465,555.1625,2558.14172005465,102325.668802186,0.394930359955755,378000,1901.81814535691,543.375,2445.19314535691,97807.7258142764,0.417236766640544,452000,361600,1745.14832078588,519.8,2264.94832078588,90597.932831435,0.43278557561659
"348","TRUCKEE",716000,7e+05,572800,2970.75737246842,823.4,3794.15737246842,151766.294898737,0.200219518317696,560000,2817.50836349172,805,3622.50836349172,144900.334539669,0.218489938439359,598750,479000,2311.74238289943,688.5625,3000.30488289943,120012.195315977,0.285371977966487
"349","TULARE",209950,215232.5,167960,871.104064734282,241.4425,1112.54656473428,44501.8625893713,0.557583055402558,172186,866.313384064616,247.517375,1113.83075906462,44553.2303625846,0.555225072823559,209900,167920,810.412903833972,241.385,1051.79790383397,42071.9161533589,0.563480970513175
"350","TURLOCK",321000,310000,256800,1331.86189464017,369.15,1701.01189464017,68040.475785607,0.449417162432652,248000,1247.75370383205,356.5,1604.25370383205,64170.1481532819,0.47419818852614,3e+05,240000,1158.28428370744,345,1503.28428370744,60131.3713482976,0.449815667335634
"351","TUSTIN",710000,709000,568000,2945.86275761534,816.5,3762.36275761534,150494.510304613,0.222985089773562,567200,2853.73347102233,815.35,3669.08347102233,146763.338840893,0.232261477262576,675000,540000,2606.13963834174,776.25,3382.38963834174,135295.58553367,0.257967629957863
"352","TWENTYNINE PALMS",129947.5,129000,103958,539.165493936928,149.439625,688.605118936928,27544.2047574771,0.728155437332357,103200,519.226541272045,148.35,667.576541272045,26703.0616508818,0.738112333179698,97000,77600,374.511918398739,111.55,486.061918398739,19442.4767359496,0.790080315409038
"353","UKIAH",418900,413500,335120,1738.05902699305,481.735,2219.79402699305,88791.761079722,0.234091417816655,330800,1664.34244043404,475.525,2139.86744043404,85594.6976173615,0.246017220026492,350000,280000,1351.33166432535,402.5,1753.83166432535,70153.2665730139,0.334589982014403
"354","UNION CITY",980000,898000,784000,4066.12042600427,1127,5193.12042600427,207724.817040171,0.165122480056978,718400,3614.46072916509,1032.7,4647.16072916509,185886.429166604,0.211767378009752,770000,616000,2972.92966151576,885.5,3858.42966151576,154337.18646063,0.250512374359359
"355","UPLAND",570000,560000,456000,2364.9884110433,655.5,3020.4884110433,120819.536441732,0.25164438371607,448000,2254.00669079337,644,2898.00669079337,115920.267631735,0.26752467336763,535000,428000,2065.6069726116,615.25,2680.8569726116,107234.278904464,0.255551327041315
"356","VACAVILLE",450000,436000,360000,1867.09611398155,517.5,2384.59611398155,95383.8445592621,0.420133680882799,348800,1754.90520926056,501.4,2256.30520926056,90252.2083704223,0.448930441081653,410000,328000,1582.98852106683,471.5,2054.48852106683,82179.5408426734,0.477416086329336
"357","VALLEJO",411000,397000,328800,1705.28111743648,472.65,2177.93111743648,87117.2446974594,0.351821321953745,317600,1597.92974329459,456.55,2054.47974329459,82179.1897317836,0.376541415492996,370000,296000,1428.55061657251,425.5,1854.05061657251,74162.0246629004,0.414706104511939
"358","VALLEY CENTER",662500,685000,530000,2748.7803900284,761.875,3510.6553900284,140426.215601136,0.277222277010338,548000,2757.13318427404,787.75,3544.88318427404,141795.327370962,0.270115703940409,6e+05,480000,2316.56856741488,690,3006.56856741488,120262.742696595,0.327119108975886
"359","VALLEY SPRINGS",340000,349000,272000,1410.69484167495,391,1801.69484167495,72067.793666998,0.460540083303047,279200,1404.72916979801,401.35,1806.07916979801,72243.1667919206,0.45774515183078,325000,260000,1254.80797401639,373.75,1628.55797401639,65142.3189606557,0.5195377940122
"360","VICTORVILLE",250000,240000,2e+05,1037.27561887864,287.5,1324.77561887864,52991.0247551456,0.473119068236309,192000,966.002867482875,276,1242.00286748287,49680.114699315,0.498184775767411,232000,185600,895.739846067087,266.8,1162.53984606709,46501.5938426835,0.50902805242107
"361","VISALIA",254795,235250,203836,1057.17056524873,293.01425,1350.18481524873,54007.3926099493,0.526684970762193,188200,946.88406073061,270.5375,1217.42156073061,48696.8624292244,0.564778467835124,233000,186400,899.600793679445,267.95,1167.55079367944,46702.0317471778,0.575018371153955
"362","VISTA",535000,505700,428000,2219.76982440029,615.25,2835.01982440029,113400.792976012,0.206406141212418,404560,2035.44854202537,581.555,2617.00354202537,104680.141681015,0.236063575045839,491000,392800,1895.72527766784,564.65,2460.37527766784,98415.0111067137,0.221264885327363
"363","WALNUT",811888,825000,649510.4,3368.60651064056,933.6712,4302.27771064056,172091.108425623,0.257533783047332,660000,3320.63485697238,948.75,4269.38485697238,170775.394278895,0.258307093088605,806500,645200,3113.85424936683,927.475,4041.32924936683,161653.169974673,0.250504570456685
"364","WALNUT CREEK",787000,690000,629600,3265.34364822996,905.05,4170.39364822996,166815.745929198,0.292018318534984,552000,2777.25824401327,793.5,3570.75824401327,142830.329760531,0.346373227696469,734750,587800,2836.83125818014,844.9625,3681.79375818014,147271.750327205,0.280149018979119
"365","WATSONVILLE",570000,549000,456000,2364.9884110433,655.5,3020.4884110433,120819.536441732,0.11355159808722,439200,2209.73155936708,631.35,2841.08155936708,113643.262374683,0.135073615162261,536500,429200,2071.39839403014,616.975,2688.37339403014,107534.935761205,0.188225711590456
"366","WEST COVINA",560000,551500,448000,2323.49738628815,644,2967.49738628815,118699.895451526,0.275746907786525,441200,2219.79408923669,634.225,2854.01908923669,114160.763569468,0.29390654930538,520000,416000,2007.69275842623,598,2605.69275842623,104227.710337049,0.295638672060349
"367","WEST SACRAMENTO",388565,375000,310852,1612.19600339832,446.84975,2059.04575339831,82361.8301359326,0.386828302297798,3e+05,1509.37948044199,431.25,1940.62948044199,77625.1792176797,0.40709629919239,368000,294400,1420.82872134779,423.2,1844.02872134779,73761.1488539117,0.386317123779812
"368","WESTLAKE VILLAGE",993900,927500,795120,4123.79295041392,1142.985,5266.77795041392,210671.118016557,0.28727989678851,742000,3733.19858162653,1066.625,4799.82358162653,191992.943265061,0.326225931124595,846000,676800,3266.36168005498,972.9,4239.26168005498,169570.467202199,0.319583877146313
"369","WESTMINSTER",675000,649500,540000,2800.64417097233,776.25,3576.89417097233,143075.766838893,0.157939151951447,519600,2614.24526012553,746.925,3361.17026012553,134446.810405021,0.177780888742614,640000,512000,2471.0064719092,736,3207.0064719092,128280.258876368,0.174283728341662
"370","WHITTIER",529070,522500,423256,2195.16564672049,608.4305,2803.59614672049,112143.84586882,0.324693447020618,418000,2103.06874274918,600.875,2703.94374274918,108157.749709967,0.339893249540125,514000,411200,1984.52707275208,591.1,2575.62707275208,103025.082910083,0.318686220197365
"371","WILDOMAR",402750,419444,322200,1671.05102201349,463.1625,2134.21352201349,85368.5408805396,0.424399265350702,335555.2,1688.26711145203,482.3606,2170.62771145203,86825.1084580812,0.412042570578446,398000,318400,1536.65714971854,457.7,1994.35714971854,79774.2859887415,0.406950869139377
"372","WINCHESTER",423000,425000,338400,1755.07034714266,486.45,2241.52034714266,89660.8138857063,0.396170513029013,340000,1710.63007783426,488.75,2199.38007783426,87975.2031133703,0.40395874871225,405000,324000,1563.68378300504,465.75,2029.43378300504,81177.3513202017,0.411112828279124
"373","WINDSOR",689500,685000,551600,2860.80615686729,792.925,3653.73115686729,146149.246274692,0.273731708500587,548000,2757.13318427404,787.75,3544.88318427404,141795.327370962,0.288425368964748,606000,484800,2339.73425308903,696.9,3036.63425308903,121465.370123561,0.372283922830369
"374","WOODLAND",419000,376500,335200,1738.4739372406,481.85,2220.3239372406,88812.957489624,0.355137076470984,301200,1515.41699836376,432.975,1948.39199836376,77935.6799345504,0.409542011178071,378000,302400,1459.43819747137,434.7,1894.13819747137,75765.527898855,0.370378851931179
"375","WRIGHTWOOD",332500,282000,266000,1379.57657310859,382.375,1761.95157310859,70478.0629243436,0.437179029199089,225600,1135.05336929238,324.3,1459.35336929238,58374.1347716951,0.511520773108115,228500,182800,882.226529423833,262.775,1145.00152942383,45800.0611769533,0.569218696633108
"376","YORBA LINDA",835000,830000,668000,3464.50056705466,960.25,4424.75056705466,176990.022682186,0.336784649823696,664000,3340.75991671161,954.5,4295.25991671161,171810.396668464,0.350460810125675,825000,660000,3185.28178019546,948.75,4134.03178019546,165361.271207818,0.330190086518204
"377","YUBA CITY",3e+05,282000,240000,1244.73074265437,345,1589.73074265437,63589.2297061747,0.434133158954187,225600,1135.05336929238,324.3,1459.35336929238,58374.1347716951,0.469384954118335,272000,217600,1050.17775056141,312.8,1362.97775056141,54519.1100224565,0.506028657399202
"378","YUCAIPA",377000,354000,301600,1564.21163326899,433.55,1997.76163326899,79910.4653307596,0.383679756119741,283200,1424.85422953724,407.1,1831.95422953724,73278.1691814896,0.418537372971552,345900,276720,1335.50177911468,397.785,1733.28677911468,69331.4711645871,0.422296377933219
"379","YUCCA VALLEY",210000,208000,168000,871.311519858058,241.5,1112.81151985806,44512.4607943223,0.476294595080905,166400,837.202485151825,239.2,1076.40248515182,43056.099406073,0.487490044190504,190000,152000,733.580046348045,218.5,952.080046348045,38083.2018539218,0.535460403293929
