,region,Quarter,Price,QuarterEnding,pmt,principal,t_i,pti,min_inc,HAI
550,SAN CARLOS,2017-Q1,854500,1/1/2017,3407.068662,683600,982.675,4389.743662,175589.7465,0.389820703
297,SAN CLEMENTE,2018-Q2,995000,4/1/2018,4128.356963,796000,1144.25,5272.606963,210904.2785,0.245684012
675,SAN CLEMENTE,2018-Q1,989500,1/1/2018,4105.5369,791600,1137.925,5243.4619,209738.476,0.24519196
1053,SAN CLEMENTE,2017-Q2,950000,4/1/2017,3941.647352,760000,1092.5,5034.147352,201365.8941,0.199500202
297,SAN CLEMENTE,2017-Q4,995000,10/1/2017,4128.356963,796000,1144.25,5272.606963,210904.2785,0.245684012
675,SAN CLEMENTE,2017-Q3,989500,7/1/2017,4105.5369,791600,1137.925,5243.4619,209738.476,0.24519196
551,SAN CLEMENTE,2017-Q1,854500,1/1/2017,3407.068662,683600,982.675,4389.743662,175589.7465,0.253987163
298,SAN DIEGO,2018-Q2,620000,4/1/2018,2572.443535,496000,713,3285.443535,131417.7414,0.261423109
676,SAN DIEGO,2018-Q1,579000,1/1/2018,2402.330333,463200,665.85,3068.180333,122727.2133,0.287802489
1054,SAN DIEGO,2017-Q2,568000,4/1/2017,2356.690206,454400,653.2,3009.890206,120395.6082,0.27738436
298,SAN DIEGO,2017-Q4,620000,10/1/2017,2572.443535,496000,713,3285.443535,131417.7414,0.261423109
676,SAN DIEGO,2017-Q3,579000,7/1/2017,2402.330333,463200,665.85,3068.180333,122727.2133,0.287802489
552,SAN DIEGO,2017-Q1,542000,1/1/2017,2161.066372,433600,623.3,2784.366372,111374.6549,0.311246508
299,SAN DIMAS,2018-Q2,599500,4/1/2018,2487.386934,479600,689.425,3176.811934,127072.4774,0.313375614
677,SAN DIMAS,2018-Q1,590000,1/1/2018,2447.970461,472000,678.5,3126.470461,125058.8184,0.318864242
1055,SAN DIMAS,2017-Q2,580000,4/1/2017,2406.479436,464000,667,3073.479436,122939.1774,0.290354486
299,SAN DIMAS,2017-Q4,599500,10/1/2017,2487.386934,479600,689.425,3176.811934,127072.4774,0.313375614
677,SAN DIMAS,2017-Q3,590000,7/1/2017,2447.970461,472000,678.5,3126.470461,125058.8184,0.318864242
553,SAN DIMAS,2017-Q1,565000,1/1/2017,2252.77214,452000,649.75,2902.52214,116100.8856,0.32416655
300,SAN FRANCISCO,2018-Q2,1385000,4/1/2018,5746.506929,1108000,1592.75,7339.256929,293570.2771,0.162552913
678,SAN FRANCISCO,2018-Q1,1320000,1/1/2018,5476.815268,1056000,1518,6994.815268,279792.6107,0.16537663
1056,SAN FRANCISCO,2017-Q2,1250000,4/1/2017,5186.378094,1.00E+06,1437.5,6623.878094,264955.1238,0.129753168
300,SAN FRANCISCO,2017-Q4,1385000,10/1/2017,5746.506929,1108000,1592.75,7339.256929,293570.2771,0.162552913
678,SAN FRANCISCO,2017-Q3,1320000,7/1/2017,5476.815268,1056000,1518,6994.815268,279792.6107,0.16537663
554,SAN FRANCISCO,2017-Q1,1200000,1/1/2017,4784.648793,960000,1380,6164.648793,246585.9517,0.136604747
301,SAN GABRIEL,2018-Q2,730000,4/1/2018,3028.844807,584000,839.5,3868.344807,154733.7923,0.133674051
679,SAN GABRIEL,2018-Q1,787000,1/1/2018,3265.343648,629600,905.05,4170.393648,166815.7459,0.116551369
1057,SAN GABRIEL,2017-Q2,748000,4/1/2017,3103.528652,598400,860.2,3963.728652,158549.1461,0.141137901
301,SAN GABRIEL,2017-Q4,730000,10/1/2017,3028.844807,584000,839.5,3868.344807,154733.7923,0.133674051
679,SAN GABRIEL,2017-Q3,787000,7/1/2017,3265.343648,629600,905.05,4170.393648,166815.7459,0.116551369
555,SAN GABRIEL,2017-Q1,715000,1/1/2017,2850.853239,572000,822.25,3673.103239,146924.1296,0.158995116
302,SAN JACINTO,2018-Q2,285290,4/1/2018,1183.697445,228232,328.0835,1511.780945,60471.23781,0.414376055
680,SAN JACINTO,2018-Q1,287000,1/1/2018,1190.79241,229600,330.05,1520.84241,60833.69642,0.409494936
1058,SAN JACINTO,2017-Q2,254750,4/1/2017,1056.983856,203800,292.9625,1349.946356,53997.85423,0.432592617
302,SAN JACINTO,2017-Q4,285290,10/1/2017,1183.697445,228232,328.0835,1511.780945,60471.23781,0.414376055
680,SAN JACINTO,2017-Q3,287000,7/1/2017,1190.79241,229600,330.05,1520.84241,60833.69642,0.409494936
556,SAN JACINTO,2017-Q1,242000,1/1/2017,964.9041733,193600,278.3,1243.204173,49728.16693,0.467008074
303,SAN JOSE,2018-Q2,1125000,4/1/2018,4667.740285,9.00E+05,1293.75,5961.490285,238459.6114,0.157707507
681,SAN JOSE,2018-Q1,1050000,1/1/2018,4356.557599,840000,1207.5,5564.057599,222562.304,0.178430899
1059,SAN JOSE,2017-Q2,866500,4/1/2017,3595.197295,693200,996.475,4591.672295,183666.8918,0.207203156
303,SAN JOSE,2017-Q4,1125000,10/1/2017,4667.740285,9.00E+05,1293.75,5961.490285,238459.6114,0.157707507
681,SAN JOSE,2017-Q3,1050000,7/1/2017,4356.557599,840000,1207.5,5564.057599,222562.304,0.178430899
557,SAN JOSE,2017-Q1,810000,1/1/2017,3229.637935,648000,931.5,4161.137935,166445.5174,0.243194247
304,SAN JUAN CAPISTRANO,2018-Q2,864000,4/1/2018,3584.824539,691200,993.6,4578.424539,183136.9816,0.223377551
682,SAN JUAN CAPISTRANO,2018-Q1,945000,1/1/2018,3920.901839,756000,1086.75,5007.651839,200306.0736,0.194046008
1060,SAN JUAN CAPISTRANO,2017-Q2,830000,4/1/2017,3443.755055,664000,954.5,4398.255055,175930.2022,0.210607276
304,SAN JUAN CAPISTRANO,2017-Q4,864000,10/1/2017,3584.824539,691200,993.6,4578.424539,183136.9816,0.223377551
682,SAN JUAN CAPISTRANO,2017-Q3,945000,7/1/2017,3920.901839,756000,1086.75,5007.651839,200306.0736,0.194046008
558,SAN JUAN CAPISTRANO,2017-Q1,7.00E+05,1/1/2017,2791.045129,560000,805,3596.045129,143841.8052,0.2718296
305,SAN LEANDRO,2018-Q2,670500,4/1/2018,2781.97321,536400,771.075,3553.04821,142121.9284,0.204753871
683,SAN LEANDRO,2018-Q1,665000,1/1/2018,2759.153146,532000,764.75,3523.903146,140956.1258,0.205854731
1061,SAN LEANDRO,2017-Q2,617500,4/1/2017,2562.070779,494000,710.125,3272.195779,130887.8311,0.221592449
305,SAN LEANDRO,2017-Q4,670500,10/1/2017,2781.97321,536400,771.075,3553.04821,142121.9284,0.204753871
683,SAN LEANDRO,2017-Q3,665000,7/1/2017,2759.153146,532000,764.75,3523.903146,140956.1258,0.205854731
559,SAN LEANDRO,2017-Q1,544500,1/1/2017,2171.03439,435600,626.175,2797.20939,111888.3756,0.294577387
306,SAN LORENZO,2018-Q2,682290,4/1/2018,2830.891128,545832,784.6335,3615.524628,144620.9851,0.228185059
684,SAN LORENZO,2018-Q1,651000,1/1/2018,2701.065712,520800,748.65,3449.715712,137988.6285,0.252799454
1062,SAN LORENZO,2017-Q2,592500,4/1/2017,2458.343217,474000,681.375,3139.718217,125588.7287,0.282189634
306,SAN LORENZO,2017-Q4,682290,10/1/2017,2830.891128,545832,784.6335,3615.524628,144620.9851,0.228185059
684,SAN LORENZO,2017-Q3,651000,7/1/2017,2701.065712,520800,748.65,3449.715712,137988.6285,0.252799454
560,SAN LORENZO,2017-Q1,542000,1/1/2017,2161.066372,433600,623.3,2784.366372,111374.6549,0.356666147
307,SAN LUIS OBISPO,2018-Q2,741930,4/1/2018,3078.3436,593544,853.2195,3931.5631,157262.524,0.145400898
685,SAN LUIS OBISPO,2018-Q1,694225,1/1/2018,2880.410666,555380,798.35875,3678.769416,147150.7766,0.160035672
1063,SAN LUIS OBISPO,2017-Q2,636000,4/1/2017,2638.829174,508800,731.4,3370.229174,134809.167,0.164618652
307,SAN LUIS OBISPO,2017-Q4,741930,10/1/2017,3078.3436,593544,853.2195,3931.5631,157262.524,0.145400898
685,SAN LUIS OBISPO,2017-Q3,694225,7/1/2017,2880.410666,555380,798.35875,3678.769416,147150.7766,0.160035672
561,SAN LUIS OBISPO,2017-Q1,654000,1/1/2017,2607.633592,523200,752.1,3359.733592,134389.3437,0.163708969
308,SAN MARCOS,2018-Q2,639000,4/1/2018,2651.276482,511200,734.85,3386.126482,135445.0593,0.218664644
686,SAN MARCOS,2018-Q1,585000,1/1/2018,2427.224948,468000,672.75,3099.974948,123998.9979,0.250105408
1064,SAN MARCOS,2017-Q2,580000,4/1/2017,2406.479436,464000,667,3073.479436,122939.1774,0.205558917
308,SAN MARCOS,2017-Q4,639000,10/1/2017,2651.276482,511200,734.85,3386.126482,135445.0593,0.218664644
686,SAN MARCOS,2017-Q3,585000,7/1/2017,2427.224948,468000,672.75,3099.974948,123998.9979,0.250105408
562,SAN MARCOS,2017-Q1,580000,1/1/2017,2312.58025,464000,667,2979.58025,119183.21,0.217277239
309,SAN MATEO,2018-Q2,1196500,4/1/2018,1543.466121,297600,427.8,1971.266121,78850.64484,0.141689156
687,SAN MATEO,2018-Q1,1359000,1/1/2018,5638.630264,1087200,1562.85,7201.480264,288059.2106,0.141689156
1065,SAN MATEO,2017-Q2,1250000,4/1/2017,5186.378094,1.00E+06,1437.5,6623.878094,264955.1238,0.133444391
309,SAN MATEO,2017-Q4,1359000,10/1/2017,1543.466121,297600,427.8,1971.266121,78850.64484,0.133444391
687,SAN MATEO,2017-Q3,1359000,7/1/2017,5638.630264,1087200,1562.85,7201.480264,288059.2106,0.141689156
563,SAN MATEO,2017-Q1,1196500,1/1/2017,4770.693568,957200,1375.975,6146.668568,245866.7427,0.142009743
310,SAN PABLO,2018-Q2,1100000,4/1/2018,4564.012723,880000,1265,5829.012723,233160.5089,0.015817424
688,SAN PABLO,2018-Q1,420000,1/1/2018,1742.62304,336000,483,2225.62304,89024.92159,0.241201417
1066,SAN PABLO,2017-Q2,410000,4/1/2017,1701.132015,328000,471.5,2172.632015,86905.2806,0.214181906
310,SAN PABLO,2017-Q4,1100000,10/1/2017,4564.012723,880000,1265,5829.012723,233160.5089,0.015817424
688,SAN PABLO,2017-Q3,420000,7/1/2017,1742.62304,336000,483,2225.62304,89024.92159,0.241201417
564,SAN PABLO,2017-Q1,368000,1/1/2017,1467.292297,294400,423.2,1890.492297,75619.69186,0.265969486
311,SAN RAFAEL,2018-Q2,1100000,4/1/2018,4564.012723,880000,1265,5829.012723,233160.5089,0.16929179
689,SAN RAFAEL,2018-Q1,950000,1/1/2018,3941.647352,760000,1092.5,5034.147352,201365.8941,0.2018492
1067,SAN RAFAEL,2017-Q2,979000,4/1/2017,4061.971324,783200,1125.85,5187.821324,207512.8529,0.169923079
311,SAN RAFAEL,2017-Q4,1100000,10/1/2017,4564.012723,880000,1265,5829.012723,233160.5089,0.16929179
689,SAN RAFAEL,2017-Q3,950000,7/1/2017,3941.647352,760000,1092.5,5034.147352,201365.8941,0.2018492
565,SAN RAFAEL,2017-Q1,845500,1/1/2017,3371.183796,676400,972.325,4343.508796,173740.3518,0.217535525
312,SAN RAMON,2018-Q2,1075000,4/1/2018,4460.285161,860000,1236.25,5696.535161,227861.4064,0.294459467
690,SAN RAMON,2018-Q1,985000,1/1/2018,4086.865938,788000,1132.75,5219.615938,208784.6375,0.329789847
1068,SAN RAMON,2017-Q2,985000,4/1/2017,4086.865938,788000,1132.75,5219.615938,208784.6375,0.277268777
312,SAN RAMON,2017-Q4,1075000,10/1/2017,4460.285161,860000,1236.25,5696.535161,227861.4064,0.294459467
690,SAN RAMON,2017-Q3,985000,7/1/2017,4086.865938,788000,1132.75,5219.615938,208784.6375,0.329789847
566,SAN RAMON,2017-Q1,898300,1/1/2017,3581.708342,718640,1033.045,4614.753342,184590.1337,0.340001549
313,SANGER,2018-Q2,238000,4/1/2018,987.4863892,190400,273.7,1261.186389,50447.45557,0.49284322
691,SANGER,2018-Q1,240000,1/1/2018,995.7845941,192000,276,1271.784594,50871.38376,0.487709905
1069,SANGER,2017-Q2,235000,4/1/2017,975.0390817,188000,270.25,1245.289082,49811.56327,0.440334519
313,SANGER,2017-Q4,238000,10/1/2017,987.4863892,190400,273.7,1261.186389,50447.45557,0.49284322
691,SANGER,2017-Q3,240000,7/1/2017,995.7845941,192000,276,1271.784594,50871.38376,0.487709905
567,SANGER,2017-Q1,228444,1/1/2017,910.8535908,182755.2,262.7106,1173.564191,46942.56763,0.466240512
314,SANTA ANA,2018-Q2,507500,4/1/2018,2105.669506,406000,583.625,2689.294506,107571.7803,0.202211249
692,SANTA ANA,2018-Q1,505000,1/1/2018,2095.29675,404000,580.75,2676.04675,107041.87,0.202533853
1070,SANTA ANA,2017-Q2,480000,4/1/2017,1991.569188,384000,552,2543.569188,101742.7675,0.209285589
314,SANTA ANA,2017-Q4,507500,10/1/2017,2105.669506,406000,583.625,2689.294506,107571.7803,0.202211249
692,SANTA ANA,2017-Q3,505000,7/1/2017,2095.29675,404000,580.75,2676.04675,107041.87,0.202533853
568,SANTA ANA,2017-Q1,450000,1/1/2017,1794.243297,360000,517.5,2311.743297,92469.7319,0.254114655
315,SANTA BARBARA,2018-Q2,1180000,4/1/2018,4895.940921,944000,1357,6252.940921,250117.6368,0.092971684
693,SANTA BARBARA,2018-Q1,1290000,1/1/2018,5352.342193,1032000,1483.5,6835.842193,273433.6877,0.08617082
1071,SANTA BARBARA,2017-Q2,1200000,4/1/2017,4978.922971,960000,1380,6358.922971,254356.9188,0.072336104
315,SANTA BARBARA,2017-Q4,1180000,10/1/2017,4895.940921,944000,1357,6252.940921,250117.6368,0.092971684
693,SANTA BARBARA,2017-Q3,1290000,7/1/2017,5352.342193,1032000,1483.5,6835.842193,273433.6877,0.08617082
569,SANTA BARBARA,2017-Q1,1115000,1/1/2017,4445.73617,892000,1282.25,5727.98617,229119.4468,0.088929839
316,SANTA CLARA,2018-Q2,1385000,4/1/2018,5746.506929,1108000,1592.75,7339.256929,293570.2771,0.136295344
694,SANTA CLARA,2018-Q1,1427500,1/1/2018,5922.843784,1142000,1641.625,7564.468784,302578.7514,0.130413405
1072,SANTA CLARA,2017-Q2,1106000,4/1/2017,4588.907338,884800,1271.9,5860.807338,234432.2935,0.141849531
316,SANTA CLARA,2017-Q4,1385000,10/1/2017,5746.506929,1108000,1592.75,7339.256929,293570.2771,0.136295344
694,SANTA CLARA,2017-Q3,1427500,7/1/2017,5922.843784,1142000,1641.625,7564.468784,302578.7514,0.130413405
570,SANTA CLARA,2017-Q1,989000,1/1/2017,3943.348047,791200,1137.35,5080.698047,203227.9219,0.179384308
317,SANTA CLARITA,2018-Q2,499000,4/1/2018,2070.402135,399200,573.85,2644.252135,105770.0854,0.46317785
695,SANTA CLARITA,2018-Q1,5.00E+05,1/1/2018,2074.551238,4.00E+05,575,2649.551238,105982.0495,0.459338057
1073,SANTA CLARITA,2017-Q2,475500,4/1/2017,1972.898227,380400,546.825,2519.723227,100788.9291,0.440231841
317,SANTA CLARITA,2017-Q4,499000,10/1/2017,2070.402135,399200,573.85,2644.252135,105770.0854,0.46317785
695,SANTA CLARITA,2017-Q3,5.00E+05,7/1/2017,2074.551238,4.00E+05,575,2649.551238,105982.0495,0.459338057
571,SANTA CLARITA,2017-Q1,440000,1/1/2017,1754.371224,352000,506,2260.371224,90414.84897,0.499449461
318,SANTA CRUZ,2018-Q2,517500,4/1/2018,2147.160531,414000,595.125,2742.285531,109691.4212,0.283310159
696,SANTA CRUZ,2018-Q1,877000,1/1/2018,3638.762871,701600,1008.55,4647.312871,185892.5148,0.11962377
1074,SANTA CRUZ,2017-Q2,849000,4/1/2017,3522.588002,679200,976.35,4498.938002,179957.5201,0.130780436
318,SANTA CRUZ,2017-Q4,517500,10/1/2017,2147.160531,414000,595.125,2742.285531,109691.4212,0.283310159
696,SANTA CRUZ,2017-Q3,877000,7/1/2017,3638.762871,701600,1008.55,4647.312871,185892.5148,0.11962377
572,SANTA CRUZ,2017-Q1,780000,1/1/2017,3110.021716,624000,897,4007.021716,160280.8686,0.15795115
319,SANTA MARIA,2018-Q2,395000,4/1/2018,1638.895478,316000,454.25,2093.145478,83725.81911,0.340662649
697,SANTA MARIA,2018-Q1,391126.5,1/1/2018,1622.823929,312901.2,449.795475,2072.619404,82904.77618,0.342377939
1075,SANTA MARIA,2017-Q2,385000,4/1/2017,1597.404453,308000,442.75,2040.154453,81606.17812,0.309987029
319,SANTA MARIA,2017-Q4,395000,10/1/2017,1638.895478,316000,454.25,2093.145478,83725.81911,0.340662649
697,SANTA MARIA,2017-Q3,391126.5,7/1/2017,1622.823929,312901.2,449.795475,2072.619404,82904.77618,0.342377939
573,SANTA MARIA,2017-Q1,359500,1/1/2017,1433.401034,287600,413.425,1846.826034,73873.04137,0.351705437
320,SANTA PAULA,2018-Q2,431250,4/1/2018,1789.300443,345000,495.9375,2285.237943,91409.5177,0.309060588
698,SANTA PAULA,2018-Q1,427450,1/1/2018,1773.533853,341960,491.5675,2265.101353,90604.05413,0.31034805
1076,SANTA PAULA,2017-Q2,439000,4/1/2017,1821.455987,351200,504.85,2326.305987,93052.23947,0.246673287
320,SANTA PAULA,2017-Q4,431250,10/1/2017,1789.300443,345000,495.9375,2285.237943,91409.5177,0.309060588
698,SANTA PAULA,2017-Q3,427450,7/1/2017,1773.533853,341960,491.5675,2265.101353,90604.05413,0.31034805
574,SANTA PAULA,2017-Q1,407500,1/1/2017,1624.786986,326000,468.625,2093.411986,83736.47944,0.292260036
321,SANTA ROSA,2018-Q2,610000,4/1/2018,2530.95251,488000,701.5,3232.45251,129298.1004,0.21241357
699,SANTA ROSA,2018-Q1,620000,1/1/2018,2572.443535,496000,713,3285.443535,131417.7414,0.204382162
1077,SANTA ROSA,2017-Q2,540327.5,4/1/2017,2241.874168,432262,621.376625,2863.250793,114530.0317,0.250578408
321,SANTA ROSA,2017-Q4,610000,10/1/2017,2530.95251,488000,701.5,3232.45251,129298.1004,0.21241357
699,SANTA ROSA,2017-Q3,620000,7/1/2017,2572.443535,496000,713,3285.443535,131417.7414,0.204382162
575,SANTA ROSA,2017-Q1,521000,1/1/2017,2077.335018,416800,599.15,2676.485018,107059.4007,0.276872617
322,SANTEE,2018-Q2,5.00E+05,4/1/2018,2074.551238,4.00E+05,575,2649.551238,105982.0495,0.383232984
700,SANTEE,2018-Q1,481500,1/1/2018,1997.792842,385200,553.725,2551.517842,102060.7137,0.401833502
1078,SANTEE,2017-Q2,450500,4/1/2017,1869.170665,360400,518.075,2387.245665,95489.82661,0.417240506
322,SANTEE,2017-Q4,5.00E+05,10/1/2017,2074.551238,4.00E+05,575,2649.551238,105982.0495,0.383232984
700,SANTEE,2017-Q3,481500,7/1/2017,1997.792842,385200,553.725,2551.517842,102060.7137,0.401833502
576,SANTEE,2017-Q1,438750,1/1/2017,1749.387215,351000,504.5625,2253.949715,90157.9886,0.447859452
323,SARATOGA,2018-Q2,2750000,4/1/2018,11410.03181,2200000,3162.5,14572.53181,582901.2723,0
701,SARATOGA,2018-Q1,2750000,1/1/2018,11410.03181,2200000,3162.5,14572.53181,582901.2723,0
1079,SARATOGA,2017-Q2,2500000,4/1/2017,10372.75619,2.00E+06,2875,13247.75619,529910.2476,0
323,SARATOGA,2017-Q4,2750000,10/1/2017,11410.03181,2200000,3162.5,14572.53181,582901.2723,0
701,SARATOGA,2017-Q3,2750000,7/1/2017,11410.03181,2200000,3162.5,14572.53181,582901.2723,0
577,SARATOGA,2017-Q1,2230000,1/1/2017,8891.472341,1784000,2564.5,11455.97234,458238.8936,0.246084176
324,SCOTTS VALLEY,2018-Q2,965000,4/1/2018,4003.883889,772000,1109.75,5113.633889,204545.3556,0.210382592
702,SCOTTS VALLEY,2018-Q1,899000,1/1/2018,3730.043125,719200,1033.85,4763.893125,190555.725,0.235467302
1080,SCOTTS VALLEY,2017-Q2,862500,4/1/2017,3578.600885,690000,991.875,4570.475885,182819.0354,0.243169667
324,SCOTTS VALLEY,2017-Q4,965000,10/1/2017,4003.883889,772000,1109.75,5113.633889,204545.3556,0.210382592
702,SCOTTS VALLEY,2017-Q3,899000,7/1/2017,3730.043125,719200,1033.85,4763.893125,190555.725,0.235467302
578,SCOTTS VALLEY,2017-Q1,670000,1/1/2017,2671.42891,536000,770.5,3441.92891,137677.1564,0.376805477
325,SEAL BEACH,2018-Q2,990000,4/1/2018,4107.611451,792000,1138.5,5246.111451,209844.458,0.124299586
703,SEAL BEACH,2018-Q1,970000,1/1/2018,4024.629401,776000,1115.5,5140.129401,205605.176,0.126804992
1081,SEAL BEACH,2017-Q2,952500,4/1/2017,3952.020108,762000,1095.375,5047.395108,201895.8043,0.116900507
325,SEAL BEACH,2017-Q4,990000,10/1/2017,4107.611451,792000,1138.5,5246.111451,209844.458,0.124299586
703,SEAL BEACH,2017-Q3,970000,7/1/2017,4024.629401,776000,1115.5,5140.129401,205605.176,0.126804992
579,SEAL BEACH,2017-Q1,880000,1/1/2017,3508.742448,704000,1012,4520.742448,180829.6979,0.145040552
326,SEASIDE,2018-Q2,544000,4/1/2018,2257.111747,435200,625.6,2882.711747,115308.4699,0.199437993
704,SEASIDE,2018-Q1,515000,1/1/2018,2136.787775,412000,592.25,2729.037775,109161.511,0.219283683
1082,SEASIDE,2017-Q2,505000,4/1/2017,2095.29675,404000,580.75,2676.04675,107041.87,0.201726963
326,SEASIDE,2017-Q4,544000,10/1/2017,2257.111747,435200,625.6,2882.711747,115308.4699,0.199437993
704,SEASIDE,2017-Q3,515000,7/1/2017,2136.787775,412000,592.25,2729.037775,109161.511,0.219283683
580,SEASIDE,2017-Q1,481000,1/1/2017,1917.846725,384800,553.15,2470.996725,98839.86898,0.232376001
327,SEBASTOPOL,2018-Q2,860000,4/1/2018,3568.228129,688000,989,4557.228129,182289.1252,0.153875375
705,SEBASTOPOL,2018-Q1,815000,1/1/2018,3381.518518,652000,937.25,4318.768518,172750.7407,0.169390413
1083,SEBASTOPOL,2017-Q2,898500,4/1/2017,3727.968574,718800,1033.275,4761.243574,190449.743,0.11170502
327,SEBASTOPOL,2017-Q4,860000,10/1/2017,3568.228129,688000,989,4557.228129,182289.1252,0.153875375
705,SEBASTOPOL,2017-Q3,815000,7/1/2017,3381.518518,652000,937.25,4318.768518,172750.7407,0.169390413
581,SEBASTOPOL,2017-Q1,795000,1/1/2017,3169.829826,636000,914.25,4084.079826,163363.193,0.156995175
328,SELMA,2018-Q2,240000,4/1/2018,995.7845941,192000,276,1271.784594,50871.38376,0.480949095
706,SELMA,2018-Q1,227500,1/1/2018,943.9208132,182000,261.625,1205.545813,48221.83253,0.503756482
1084,SELMA,2017-Q2,205000,4/1/2017,850.5660075,164000,235.75,1086.316007,43452.6403,0.496223008
328,SELMA,2017-Q4,240000,10/1/2017,995.7845941,192000,276,1271.784594,50871.38376,0.480949095
706,SELMA,2017-Q3,227500,7/1/2017,943.9208132,182000,261.625,1205.545813,48221.83253,0.503756482
582,SELMA,2017-Q1,175000,1/1/2017,697.7612823,140000,201.25,899.0112823,35960.45129,0.570969795
329,SHASTA LAKE,2018-Q2,199450,4/1/2018,827.5384887,159560,229.3675,1056.905989,42276.23955,0.54918881
707,SHASTA LAKE,2018-Q1,215000,1/1/2018,892.0570322,172000,247.25,1139.307032,45572.28129,0.518846321
1085,SHASTA LAKE,2017-Q2,205000,4/1/2017,850.5660075,164000,235.75,1086.316007,43452.6403,0.505588482
329,SHASTA LAKE,2017-Q4,199450,10/1/2017,827.5384887,159560,229.3675,1056.905989,42276.23955,0.54918881
707,SHASTA LAKE,2017-Q3,215000,7/1/2017,892.0570322,172000,247.25,1139.307032,45572.28129,0.518846321
583,SHASTA LAKE,2017-Q1,185300,1/1/2017,738.8295178,148240,213.095,951.9245178,38076.98071,0.550476978
330,SHINGLE SPRINGS,2018-Q2,569888,4/1/2018,2364.523712,455910.4,655.3712,3019.894912,120795.7965,0.371007569
708,SHINGLE SPRINGS,2018-Q1,543000,1/1/2018,2252.962644,434400,624.45,2877.412644,115096.5058,0.395754757
1086,SHINGLE SPRINGS,2017-Q2,550000,4/1/2017,2282.006362,440000,632.5,2914.506362,116580.2545,0.344308719
330,SHINGLE SPRINGS,2017-Q4,569888,10/1/2017,2364.523712,455910.4,655.3712,3019.894912,120795.7965,0.371007569
708,SHINGLE SPRINGS,2017-Q3,543000,7/1/2017,2252.962644,434400,624.45,2877.412644,115096.5058,0.395754757
584,SHINGLE SPRINGS,2017-Q1,499000,1/1/2017,1989.616457,399200,573.85,2563.466457,102538.6583,0.408059067
331,SIMI VALLEY,2018-Q2,585000,4/1/2018,2427.224948,468000,672.75,3099.974948,123998.9979,0.38955361
709,SIMI VALLEY,2018-Q1,544500,1/1/2018,2259.186298,435600,626.175,2885.361298,115414.4519,0.42827691
1087,SIMI VALLEY,2017-Q2,560000,4/1/2017,2323.497386,448000,644,2967.497386,118699.8955,0.347908351
331,SIMI VALLEY,2017-Q4,585000,10/1/2017,2427.224948,468000,672.75,3099.974948,123998.9979,0.38955361
709,SIMI VALLEY,2017-Q3,544500,7/1/2017,2259.186298,435600,626.175,2885.361298,115414.4519,0.42827691
585,SIMI VALLEY,2017-Q1,523000,1/1/2017,2085.309432,418400,601.45,2686.759432,107470.3773,0.403533854
332,SOLVANG,2018-Q2,790000,4/1/2018,3277.790956,632000,908.5,4186.290956,167451.6382,0.153743082
710,SOLVANG,2018-Q1,882497.5,1/1/2018,3661.572562,705998,1014.872125,4676.444687,187057.7875,0.126720518
1088,SOLVANG,2017-Q2,761500,4/1/2017,3159.541535,609200,875.725,4035.266535,161410.6614,0.146079591
332,SOLVANG,2017-Q4,790000,10/1/2017,3277.790956,632000,908.5,4186.290956,167451.6382,0.153743082
710,SOLVANG,2017-Q3,882497.5,7/1/2017,3661.572562,705998,1014.872125,4676.444687,187057.7875,0.126720518
586,SOLVANG,2017-Q1,684512.5,1/1/2017,2729.293256,547610,787.189375,3516.482631,140659.3052,0.171673859
333,SONOMA,2018-Q2,827000,4/1/2018,3431.307747,661600,951.05,4382.357747,175294.3099,0.172855179
711,SONOMA,2018-Q1,750000,1/1/2018,3111.826857,6.00E+05,862.5,3974.326857,158973.0743,0.198353039
1089,SONOMA,2017-Q2,652500,4/1/2017,2707.289365,522000,750.375,3457.664365,138306.5746,0.271226164
333,SONOMA,2017-Q4,827000,10/1/2017,3431.307747,661600,951.05,4382.357747,175294.3099,0.172855179
711,SONOMA,2017-Q3,750000,7/1/2017,3111.826857,6.00E+05,862.5,3974.326857,158973.0743,0.198353039
587,SONOMA,2017-Q1,741250,1/1/2017,2955.517432,593000,852.4375,3807.954932,152318.1973,0.232246409
334,SOUTH LAKE TAHOE,2018-Q2,493000,4/1/2018,2045.50752,394400,566.95,2612.45752,104498.3008,0.21982812
712,SOUTH LAKE TAHOE,2018-Q1,487000,1/1/2018,2020.612906,389600,560.05,2580.662906,103226.5162,0.221337901
1090,SOUTH LAKE TAHOE,2017-Q2,455000,4/1/2017,1887.841626,364000,523.25,2411.091626,96443.66505,0.214505406
334,SOUTH LAKE TAHOE,2017-Q4,493000,10/1/2017,2045.50752,394400,566.95,2612.45752,104498.3008,0.21982812
712,SOUTH LAKE TAHOE,2017-Q3,487000,7/1/2017,2020.612906,389600,560.05,2580.662906,103226.5162,0.221337901
588,SOUTH LAKE TAHOE,2017-Q1,411000,1/1/2017,1638.742212,328800,472.65,2111.392212,84455.68847,0.261594056
335,SPRING VALLEY,2018-Q2,439000,4/1/2018,1821.455987,351200,504.85,2326.305987,93052.23947,0.136627061
713,SPRING VALLEY,2018-Q1,435000,1/1/2018,1804.859577,348000,500.25,2305.109577,92204.38307,0.138160473
1091,SPRING VALLEY,2017-Q2,420500,4/1/2017,1744.697591,336400,483.575,2228.272591,89130.90364,0.11081917
