"","region","Price.2017-Q2","Price.2017-Q1.x","principal.2017-Q2","pmt.2017-Q2","t_i.2017-Q2","pti.2017-Q2","min_inc.2017-Q2","HAI.2017-Q2","Price.2017-Q1.y","principal.2017-Q1","pmt.2017-Q1","t_i.2017-Q1","pti.2017-Q1","min_inc.2017-Q1","HAI.2017-Q1"
"708","SHERIDAN",278500,675500,222800,1075.27391004174,320.275,1395.54891004174,55821.9564016696,0.568293439736995,675500,540400,2693.35854985129,776.825,3470.18354985129,138807.341994051,0.173764255672378
"709","SHINGLE SPRINGS",550000,499000,440000,2123.52118679697,632.5,2756.02118679697,110240.847471879,0.374149575580372,499000,399200,1989.61645651487,573.85,2563.46645651487,102538.658260595,0.408059066822861
"710","SHINGLETOWN",267500,230000,214000,1032.8034863058,307.625,1340.4284863058,53617.139452232,0.475628428084669,230000,184000,917.057685367573,264.5,1181.55768536757,47262.3074147029,0.531521241043263
"711","SIERRA MADRE",975000,1145000,780000,3764.42392204918,1121.25,4885.67392204918,195426.956881967,0.194934332280572,1145000,916000,4565.35239019944,1316.75,5882.10239019944,235284.095607978,0.143261070039472
"712","SIGNAL HILL",450000,439900,360000,1737.42642556116,517.5,2254.92642556116,90197.0570224464,0.392629152572744,439900,351920,1753.97250344868,505.885,2259.85750344868,90394.3001379471,0.389638929652092
"713","SIMI VALLEY",560000,523000,448000,2162.13066292055,644,2806.13066292055,112245.226516822,0.38055348476852,523000,418400,2085.30943237931,601.45,2686.75943237931,107470.377295172,0.403533853784592
"714","SKY VALLEY",408500,350000,326800,1577.1970996483,469.775,2046.9720996483,81878.8839859319,0.230681841640704,350000,280000,1395.52256468979,402.5,1798.02256468979,71920.9025875914,0.270493924011764
"715","SMARTSVILLE",379000,369500,303200,1463.29914508373,435.85,1899.14914508373,75965.9658033493,0.339092488451492,369500,295600,1473.27310757965,424.925,1898.19810757965,75927.9243031858,0.33688386148018
"716","SMITH RIVER",222750,86000,178200,860.026080652774,256.1625,1116.18858065277,44647.543226111,0.432001279515364,86000,68800,342.899830180919,98.9,441.799830180919,17671.9932072368,0.815714879115356
"717","SNELLING",150000,462500,120000,579.14214185372,172.5,751.64214185372,30065.6856741488,0.69254192153296,462500,370000,1844.08338905436,531.875,2375.95838905436,95038.3355621744,0.221721674408997
"718","SODA SPRINGS",550000,430000,440000,2123.52118679697,632.5,2756.02118679697,110240.847471879,0.1710559052648,430000,344000,1714.49915090459,494.5,2208.99915090459,88359.9660361838,0.240725829325265
"719","SOLANA BEACH",1070000,920000,856000,4131.2139452232,1230.5,5361.7139452232,214468.557808928,0.251991151612565,920000,736000,3668.23074147029,1058,4726.23074147029,189049.229658812,0.281090577870706
"720","SOLEDAD",345000,339500,276000,1332.02692626356,396.75,1728.77692626356,69151.0770505422,0.342650464292266,339500,271600,1353.65688774909,390.425,1744.08188774909,69763.2755099637,0.336337268581477
"721","SOLVANG",761500,684512.5,609200,2940.11160681072,875.725,3815.83660681072,152633.464272429,0.157286316016963,684512.5,547610,2729.29325589205,787.189375,3516.48263089205,140659.305235682,0.171673858906188
"722","SONOMA",652500,741250,522000,2519.26831706368,750.375,3269.64331706368,130785.732682547,0.291517395222488,741250,593000,2955.51743164658,852.4375,3807.95493164658,152318.197265863,0.232246408573346
"723","SONORA",310000,329500,248000,1196.89375983102,356.5,1553.39375983102,62135.7503932408,0.277770301207208,329500,263600,1313.78481447224,378.925,1692.70981447224,67708.3925788896,0.24270271543753
"724","SOQUEL",818500,807750,654800,3160.18562071513,941.275,4101.46062071513,164058.424828605,0.201798415274522,807750,646200,3220.66671893764,928.9125,4149.57921893764,165983.168757506,0.195707168566585
"725","SOUTH EL MONTE",480000,424000,384000,1853.2548539319,552,2405.2548539319,96210.1941572761,0.192509748663497,424000,339200,1690.57590693848,487.6,2178.17590693848,87127.0362775393,0.232924216325213
"726","SOUTH GATE",407500,375000,326000,1573.33615203594,468.625,2041.96115203594,81678.4460814376,0.231772704814993,375000,3e+05,1495.20274788191,431.25,1926.45274788191,77058.1099152765,0.252241451683842
"727","SOUTH LAKE TAHOE",455000,411000,364000,1756.73116362295,523.25,2279.98116362295,91199.246544918,0.236020108574128,411000,328800,1638.74221167858,472.65,2111.39221167858,84455.6884671431,0.261594056012421
"728","SOUTH PASADENA",1155000,1058000,924000,4459.39449227364,1328.25,5787.64449227364,231505.779690946,0.106641158955941,1058000,846400,4218.46535269084,1216.7,5435.16535269084,217406.614107633,0.118742295678648
"729","SPRECKELS",544000,605000,435200,2100.35550112282,625.6,2725.95550112282,109038.220044913,0.228602402528417,605000,484000,2412.26043324949,695.75,3108.01043324949,124320.417329979,0.180937197868419
"730","SPRING VALLEY",420500,407500,336400,1623.52847099659,483.575,2107.10347099659,84284.1388398638,0.129339627465113,407500,326000,1624.78698603168,468.625,2093.41198603168,83736.4794412671,0.13118243579999
"731","STANFORD",2725000,1705000,2180000,10521.0822436759,3133.75,13654.8322436759,546193.289747036,0,1705000,1364000,6798.1884937031,1960.75,8758.9384937031,350357.539748124,0.120057211868569
"732","STANTON",393000,390000,314400,1517.35241165675,451.95,1969.30241165675,78772.0964662699,0.30177447624899,390000,312000,1555.01085779719,448.5,2003.51085779719,80140.4343118876,0.294007331233733
"733","STEVENSON RANCH",672500,645000,538000,2596.48726931084,773.375,3369.86226931084,134794.490772434,0.430897042514076,645000,516000,2571.74872635689,741.75,3313.49872635689,132539.949054276,0.43912005178974
"734","STINSON BEACH",2400000,2600000,1920000,9266.27426965951,2760,12026.2742696595,481050.970786381,0.0315318511930275,2600000,2080000,10366.7390519813,2990,13356.7390519813,534269.562079251,0
"735","STOCKTON",257250,243500,205800,993.228773279129,295.8375,1289.06627327913,51562.6509311652,0.459680492484885,243500,194800,970.884984291322,280.025,1250.90998429132,50036.3993716529,0.468276675652099
"736","STRATHMORE",122500,131500,98000,472.966082513871,140.875,613.841082513871,24553.6433005548,0.644785210089546,131500,105200,524.317763590591,151.225,675.542763590591,27021.7105436236,0.602133671148528
"737","SUISUN CITY",377345,360000,301876,1456.90927678528,433.94675,1890.85602678528,75634.2410714112,0.503100987675103,360000,288000,1435.39463796664,414,1849.39463796664,73975.7855186655,0.511549541312377
"738","SUNNYVALE",1430000,1260000,1144000,5521.15508567213,1644.5,7165.65508567213,286626.203426885,0.138547099267554,1260000,1008000,5023.88123288323,1449,6472.88123288323,258915.249315329,0.147202764102808
"739","SUNOL",8e+05,1443500,640000,3088.75808988651,920,4008.75808988651,160350.32359546,0.3996173425394,1443500,1154800,5755.53377751344,1660.025,7415.55877751344,296622.351100538,0.252882531971397
"740","SUSANVILLE",169000,170000,135200,652.500146488524,194.35,846.850146488524,33874.005859541,0.624058800941262,170000,136000,677.825245706467,195.5,873.325245706467,34933.0098282587,0.610254412726583
"741","SUTTER CREEK",251000,281000,200800,969.097850701891,288.65,1257.74785070189,50309.9140280756,0.468939414075219,281000,224800,1120.40525907951,323.15,1443.55525907951,57742.2103631805,0.4184151399387
"742","TAFT",65000,628000,52000,250.961594803279,74.75,325.711594803279,13028.4637921311,0.845771683760534,628000,502400,2503.96620178624,722.2,3226.16620178624,129046.64807145,0.124059607829557
"743","TAHOE VISTA",669500,490000,535600,2584.90442647377,769.925,3354.82942647377,134193.177058951,0.176884289459706,490000,392000,1953.7315905657,563.5,2517.2315905657,100689.263622628,0.319013457663364
"744","TAHOMA",575000,445000,460000,2220.04487710593,661.25,2881.29487710593,115251.795084237,0.191659227481127,445000,356000,1774.30726081987,511.75,2286.05726081987,91442.2904327948,0.24732256541483
"745","TALMAGE",983000,189500,786400,3795.31150294804,1130.45,4925.76150294804,197030.460117922,0.0219362499458231,189500,151600,755.575788596327,217.925,973.500788596327,38940.0315438531,0.747059113522258
"746","TEHACHAPI",290100,189500,232080,1120.06090234509,333.615,1453.67590234509,58147.0360938038,0.439364194583024,189500,151600,755.575788596327,217.925,973.500788596327,38940.0315438531,0.613570204709073
"747","TEMECULA",435500,424000,348400,1681.44268518197,500.825,2182.26768518197,87290.7074072786,0.47894375086301,424000,339200,1690.57590693848,487.6,2178.17590693848,87127.0362775393,0.478214988833195
"748","TEMPLE CITY",699500,755000,559600,2700.73285484451,804.425,3505.15785484451,140206.314193781,0.176610099792717,755000,604000,3010.34153240225,868.25,3878.59153240225,155143.66129609,0.143914307940146
"749","TEMPLETON",652500,621500,522000,2519.26831706368,750.375,3269.64331706368,130785.732682547,0.243908957593436,621500,497200,2478.04935415629,714.725,3192.77435415629,127710.974166252,0.251301507908015
"750","TERRA BELLA",198000,237000,158400,764.46762724691,227.7,992.16762724691,39686.7050898764,0.336572409828804,237000,189600,944.968136661369,272.55,1217.51813666137,48700.7254664548,0.248814440724118
"751","THERMAL",135000,138450,108000,521.227927668348,155.25,676.477927668348,27059.1171067339,0.539102605931786,138450,110760,552.028854518002,159.2175,711.246354518002,28449.8541807201,0.515023283336138
"752","THORNTON",337000,410000,269600,1301.13934536469,387.55,1688.68934536469,67547.5738145876,0.306731078844289,410000,328000,1634.75500435089,471.5,2106.25500435089,84250.2001740357,0.240261941222195
"753","THOUSAND OAKS",701000,696500,560800,2706.52427626305,806.15,3512.67427626305,140506.971050522,0.340544025671561,696500,557200,2777.08990373267,800.975,3578.06490373267,143122.596149307,0.330480013488883
"754","THOUSAND PALMS",232500,230000,186000,897.670319873265,267.375,1165.04531987327,46601.8127949306,0.459120257140128,230000,184000,917.057685367573,264.5,1181.55768536757,47262.3074147029,0.447795481928742
"755","THREE RIVERS",385000,367500,308000,1486.46483075788,442.75,1929.21483075788,77168.5932303152,0.371985505982521,367500,294000,1465.29869292427,422.625,1887.92369292427,75516.947716971,0.375843324816744
"756","TIBURON",2550000,2475000,2040000,9845.41641151324,2932.5,12777.9164115132,511116.656460529,0,2475000,1980000,9868.33813602063,2846.25,12714.5881360206,508583.525440825,0
"757","TIMBER COVE",4e+05,299000,320000,1544.37904494325,460,2004.37904494325,80175.1617977301,0.393331640852261,299000,239200,1192.17499097785,343.85,1536.02499097785,61440.9996391138,0.525778876006034
"758","TOPAZ",227500,650000,182000,878.365581811475,261.625,1139.99058181147,45599.623272459,0.407011707582173,650000,520000,2591.68476299532,747.5,3339.18476299532,133567.390519813,0
"759","TORRANCE",705000,650000,564000,2721.96806671248,810.75,3532.71806671248,141308.722668499,0.255991885126475,650000,520000,2591.68476299532,747.5,3339.18476299532,133567.390519813,0.280651027187013
"760","TRACY",452000,435000,361600,1745.14832078588,519.8,2264.94832078588,90597.932831435,0.43278557561659,435000,348000,1734.43518754302,500.25,2234.68518754302,89387.4075017208,0.437861483398471
"761","TRAVER",139700,370000,111760,539.374381446431,160.655,700.029381446431,28001.1752578572,0.635179088947019,370000,296000,1475.26671124349,425.5,1900.76671124349,76030.6684497395,0.254730259636468
"762","TRINIDAD",452000,370000,361600,1745.14832078588,519.8,2264.94832078588,90597.932831435,0.180144087656869,370000,296000,1475.26671124349,425.5,1900.76671124349,76030.6684497395,0.258075233261213
"763","TRINITY CENTER",269000,370000,215200,1038.59490772434,309.35,1347.94490772434,53917.7963089735,0.332622606991044,370000,296000,1475.26671124349,425.5,1900.76671124349,76030.6684497395,0.251806649322745
"764","TRUCKEE",598750,652500,479000,2311.74238289943,688.5625,3000.30488289943,120012.195315977,0.285371977966487,652500,522000,2601.65278131453,750.375,3352.02778131453,134081.111252581,0.232569563650343
"765","TULARE",209900,199000,167920,810.412903833972,241.385,1051.79790383397,42071.9161533589,0.563480970513175,199000,159200,793.454258209335,228.85,1022.30425820934,40892.1703283734,0.573523051436322
"766","TURLOCK",3e+05,278875,240000,1158.28428370744,345,1503.28428370744,60131.3713482976,0.449815667335634,278875,223100,1111.93244350818,320.70625,1432.63869350818,57305.5477403273,0.469559174680134
"767","TUSTIN",675000,629000,540000,2606.13963834174,776.25,3382.38963834174,135295.58553367,0.257967629957863,629000,503200,2507.95340911393,723.35,3231.30340911393,129252.136364557,0.273782731251912
"768","TWAIN HARTE",222000,80000,177600,857.130369943505,255.3,1112.4303699435,44497.2147977402,0.53968810389649,80000,64000,318.976586214808,92,410.976586214808,16439.0634485923,0.868647389533706
"769","TWENTYNINE PALMS",97000,80000,77600,374.511918398739,111.55,486.061918398739,19442.4767359496,0.790080315409038,80000,64000,318.976586214808,92,410.976586214808,16439.0634485923,0.82851425561244
"770","UKIAH",350000,400050,280000,1351.33166432535,402.5,1753.83166432535,70153.2665730139,0.334589982014403,400050,320040,1595.08229144043,460.0575,2055.13979144043,82205.591657617,0.270404096390379
"771","UNION CITY",770000,689000,616000,2972.92966151576,885.5,3858.42966151576,154337.18646063,0.250512374359359,689000,551200,2747.18584877504,792.35,3539.53584877503,141581.433951001,0.290526175921521
"772","UPLAND",535000,490000,428000,2065.6069726116,615.25,2680.8569726116,107234.278904464,0.255551327041315,490000,392000,1953.7315905657,563.5,2517.2315905657,100689.263622628,0.278990916645469
"773","UPPER LAKE",309500,251500,247600,1194.96328602484,355.925,1550.88828602484,62035.5314409937,0.285568084879613,251500,201200,1002.7826429128,289.225,1292.0076429128,51680.3057165121,0.343810065543806
"774","VACAVILLE",410000,4e+05,328000,1582.98852106683,471.5,2054.48852106683,82179.5408426734,0.477416086329336,4e+05,320000,1594.88293107404,460,2054.88293107404,82195.3172429617,0.4753411289032
"775","VALINDA",450000,420000,360000,1737.42642556116,517.5,2254.92642556116,90197.0570224464,0.387121118105901,420000,336000,1674.62707762774,483,2157.62707762774,86305.0831051097,0.410544254205265
"776","VALLECITO",278700,190000,222960,1076.04609956421,320.505,1396.55109956421,55862.0439825685,0.499393031891918,190000,152000,757.569392260169,218.5,976.069392260169,39042.7756904068,0.59913330253199
"777","VALLEJO",370000,340000,296000,1428.55061657251,425.5,1854.05061657251,74162.0246629004,0.414706104511939,340000,272000,1355.65049141293,391,1746.65049141293,69866.0196565174,0.441943760888547
"778","VALLEY CENTER",6e+05,595000,480000,2316.56856741488,690,3006.56856741488,120262.742696595,0.327119108975886,595000,476000,2372.38835997264,684.25,3056.63835997264,122265.534398905,0.316173725759893
"779","VALLEY SPRINGS",325000,302250,260000,1254.80797401639,373.75,1628.55797401639,65142.3189606557,0.5195377940122,302250,241800,1205.13341479282,347.5875,1552.72091479282,62108.8365917129,0.547783377896096
"780","VERDI",788850,155000,631080,3045.70852400871,907.1775,3952.88602400871,158115.440960348,0.0330058004797529,155000,124000,618.017135791191,178.25,796.267135791191,31850.6854316476,0.702086735490643
"781","VICTORVILLE",232000,225000,185600,895.739846067087,266.8,1162.53984606709,46501.5938426835,0.50902805242107,225000,180000,897.121648729148,258.75,1155.87164872915,46234.8659491659,0.510964752548476
"782","VILLA PARK",1202500,1250000,962000,4642.78950386065,1382.875,6025.66450386065,241026.580154426,0.262274847720627,1250000,1e+06,4984.00915960638,1437.5,6421.50915960638,256860.366384255,0.241601719921565
"783","VISALIA",233000,228000,186400,899.600793679445,267.95,1167.55079367944,46702.0317471778,0.575018371153955,228000,182400,909.083270712203,262.2,1171.2832707122,46851.3308284881,0.571895227055162
"784","VISTA",491000,484500,392800,1895.72527766784,564.65,2460.37527766784,98415.0111067137,0.221264885327363,484500,387600,1931.80195026343,557.175,2488.97695026343,99559.0780105373,0.214224041100841
"785","VOLCANO",290000,265000,232000,1119.67480758386,333.5,1453.17480758386,58126.9923033543,0.524661760216672,265000,212000,1056.60994183655,304.75,1361.35994183655,54454.3976734621,0.546793784847779
"786","WALLACE",419000,428500,335200,1617.73704957806,481.85,2099.58704957806,83983.4819831223,0.399076957479038,428500,342800,1708.51833991307,492.775,2201.29333991307,88051.7335965227,0.37229604922704
"787","WALNUT",806500,764000,645200,3113.85424936683,927.475,4041.32924936683,161653.169974673,0.250504570456685,764000,611200,3046.22639835142,878.6,3924.82639835142,156993.055934057,0.261068118033266
"788","WALNUT CREEK",734750,639500,587800,2836.83125818014,844.9625,3681.79375818014,147271.750327205,0.280149018979119,639500,511600,2549.81908605462,735.425,3285.24408605462,131409.763442185,0.327881239587267
"789","WALNUT GROVE",230000,495000,184000,888.01795084237,264.5,1152.51795084237,46100.7180336948,0.677140073576528,495000,396000,1973.66762720413,569.25,2542.91762720413,101716.705088165,0.309594819616089
"790","WALNUT PARK",427000,485000,341600,1648.62463047692,491.05,2139.67463047692,85586.9852190769,0.213045016905146,485000,388000,1933.79555392727,557.75,2491.54555392727,99661.822157091,0.154438672299936
"791","WASHINGTON",435000,234000,348000,1679.51221137579,500.25,2179.76221137579,87190.4884550315,0.298077619835582,234000,187200,933.006514678314,269.1,1202.10651467831,48084.2605871326,0.589693989842102
"792","WATERFORD",239250,234000,191400,923.731716256683,275.1375,1198.86921625668,47954.7686502673,0.522708654964923,234000,187200,933.006514678314,269.1,1202.10651467831,48084.2605871326,0.519984402434234
"793","WATSONVILLE",536500,480000,429200,2071.39839403014,616.975,2688.37339403014,107534.935761205,0.188225711590456,480000,384000,1913.85951728885,552,2465.85951728885,98634.380691554,0.218421939972426
"794","WAWONA",679000,264000,543200,2621.58342879117,780.85,3402.43342879117,136097.337151647,0.137221465263677,264000,211200,1052.62273450887,303.6,1356.22273450887,54248.9093803547,0.469806613208936
"795","WEAVERVILLE",177000,264000,141600,683.387727387389,203.55,886.937727387389,35477.5090954956,0.623298263580179,264000,211200,1052.62273450887,303.6,1356.22273450887,54248.9093803547,0.419547919359311
"796","WEED",163700,109000,130960,632.037124143026,188.255,820.292124143026,32811.684965721,0.546873452669675,109000,87200,434.605598717676,125.35,559.955598717676,22398.223948707,0.671287486384427
"797","WEOTT",1e+05,5e+05,80000,386.094761235813,115,501.094761235813,20043.7904494325,0.709796747282117,5e+05,4e+05,1993.60366384255,575,2568.60366384255,102744.146553702,0.0462928354023335
"798","WEST COVINA",520000,5e+05,416000,2007.69275842623,598,2605.69275842623,104227.710337049,0.295638672060349,5e+05,4e+05,1993.60366384255,575,2568.60366384255,102744.146553702,0.300128913595129
"799","WEST HOLLYWOOD",750000,823750,6e+05,2895.7107092686,862.5,3758.2107092686,150328.428370744,0.170299964204831,823750,659000,3284.4620361806,947.3125,4231.7745361806,169270.981447224,0.144397933731596
"800","WEST POINT",222450,285975,177960,858.867796369066,255.8175,1114.68529636907,44587.4118547626,0.454575366003248,285975,228780,1140.24161553475,328.87125,1469.11286553475,58764.5146213899,0.356421413312771
"801","WEST SACRAMENTO",368000,355000,294400,1420.82872134779,423.2,1844.02872134779,73761.1488539117,0.386317123779812,355000,284000,1415.45860132821,408.25,1823.70860132821,72948.3440531284,0.390337897095688
"802","WESTLAKE VILLAGE",846000,915000,676800,3266.36168005498,972.9,4239.26168005498,169570.467202199,0.319583877146313,915000,732000,3648.29470483187,1052.25,4700.54470483187,188021.788193275,0.273364035548338
"803","WESTMINSTER",640000,597000,512000,2471.0064719092,736,3207.0064719092,128280.258876368,0.174283728341662,597000,477600,2380.36277462801,686.55,3066.91277462801,122676.51098512,0.188907687283334
"804","WHEATLAND",295500,267000,236400,1140.91001945183,339.825,1480.73501945183,59229.4007780731,0.492644635694594,267000,213600,1064.58435649192,307.05,1371.63435649192,54865.3742596769,0.529888293825231
"805","WHITEWATER",185000,153500,148000,714.275308286254,212.75,927.025308286254,37081.0123314502,0.528790200695718,153500,122800,612.036324799663,176.525,788.561324799663,31542.4529919865,0.58524805175546
"806","WHITTIER",514000,499000,411200,1984.52707275208,591.1,2575.62707275208,103025.082910083,0.318686220197365,499000,399200,1989.61645651487,573.85,2563.46645651487,102538.658260595,0.319551967972038
"807","WILDOMAR",398000,381500,318400,1536.65714971854,457.7,1994.35714971854,79774.2859887415,0.406950869139377,381500,305200,1521.11959551187,438.725,1959.84459551187,78393.7838204747,0.413458967883125
"808","WILLITS",272500,249000,218000,1052.10822436759,313.375,1365.48322436759,54619.3289747036,0.328558762483393,249000,199200,992.81462459359,286.35,1279.16462459359,51166.5849837436,0.3558216682341
"809","WILLOW CREEK",290000,909500,232000,1119.67480758386,333.5,1453.17480758386,58126.9923033543,0.27919610685418,909500,727600,3626.3650645296,1045.925,4672.2900645296,186891.602581184,0.0109590498940879
"810","WILLOWS",153000,190000,122400,590.724984690794,175.95,766.674984690794,30666.9993876318,0.660583159431701,190000,152000,757.569392260169,218.5,976.069392260169,39042.7756904068,0.568707161035067
"811","WILSONIA",185000,622500,148000,714.275308286254,212.75,927.025308286254,37081.0123314502,0.0430599588951661,622500,498000,2482.03656148398,715.875,3197.91156148398,127916.462459359,0
"812","WILTON",618000,622500,494400,2386.06562443732,710.7,3096.76562443732,123870.624977493,0.26379844877603,622500,498000,2482.03656148398,715.875,3197.91156148398,127916.462459359,0.246692185066735
"813","WINCHESTER",405000,383000,324000,1563.68378300504,465.75,2029.43378300504,81177.3513202017,0.411112828279124,383000,306400,1527.10040650339,440.45,1967.55040650339,78702.0162601358,0.425203428640835
"814","WINDSOR",606000,530000,484800,2339.73425308903,696.9,3036.63425308903,121465.370123561,0.372283922830369,530000,424000,2113.2198836731,609.5,2722.7198836731,108908.795346924,0.43429322855144
"815","WINTERS",380000,370000,304000,1467.16009269609,437,1904.16009269609,76166.4037078436,0.404995953585119,370000,296000,1475.26671124349,425.5,1900.76671124349,76030.6684497395,0.404481766626738
"816","WINTON",165000,165000,132000,637.056356039092,189.75,826.806356039092,33072.2542415637,0.703190667228642,165000,132000,657.889209068042,189.75,847.639209068042,33905.5683627217,0.688816382399226
"817","WOODACRE",825500,315000,660400,3187.21225400164,949.325,4136.53725400164,165461.490160066,0.302080317801096,315000,252000,1255.97030822081,362.25,1618.22030822081,64728.8123288323,0.646278955357137
"818","WOODCREST",560000,315000,448000,2162.13066292055,644,2806.13066292055,112245.226516822,0.422550334872277,315000,252000,1255.97030822081,362.25,1618.22030822081,64728.8123288323,0.672431850519352
"819","WOODLAKE",157500,169000,126000,608.099248946406,181.125,789.224248946406,31568.9699578562,0.619996385128181,169000,135200,673.838038378782,194.35,868.188038378782,34727.5215351513,0.58064215554769
"820","WOODLAND",378000,345000,302400,1459.43819747137,434.7,1894.13819747137,75765.527898855,0.370378851931179,345000,276000,1375.58652805136,396.75,1772.33652805136,70893.4611220544,0.403800777360674
"821","WOODSIDE",1800000,1674000,1440000,6949.70570224464,2070,9019.70570224464,360788.228089785,0.373300725458901,1674000,1339200,6674.58506654486,1925.1,8599.68506654486,343987.402661794,0.382969346369348
"822","WRIGHTWOOD",228500,308750,182800,882.226529423833,262.775,1145.00152942383,45800.0611769533,0.569218696633108,308750,247000,1231.05026242278,355.0625,1586.11276242278,63444.510496911,0.442265558669342
"823","YANKEE HILL",225000,782250,180000,868.71321278058,258.75,1127.46321278058,45098.5285112232,0.334297602910129,782250,625800,3118.99293208167,899.5875,4018.58043208167,160743.217283267,0.0297612336358374
"824","YORBA LINDA",825000,782250,660000,3185.28178019546,948.75,4134.03178019546,165361.271207818,0.330190086518204,782250,625800,3118.99293208167,899.5875,4018.58043208167,160743.217283267,0.342382500679603
"825","YOUNTVILLE",1459500,1010000,1167600,5635.05304023669,1678.425,7313.47804023669,292539.121609468,0.0820586315792965,1010000,808000,4027.07940096195,1161.5,5188.57940096195,207543.176038478,0.128040010410328
"826","YUBA CITY",272000,257000,217600,1050.17775056141,312.8,1362.97775056141,54519.1100224565,0.506028657399202,257000,205600,1024.71228321507,295.55,1320.26228321507,52810.4913286029,0.517013826647212
"827","YUCAIPA",345900,345500,276720,1335.50177911468,397.785,1733.28677911468,69331.4711645871,0.422296377933219,345500,276400,1377.5801317152,397.325,1774.9051317152,70996.2052686081,0.40959860885057
"828","YUCCA VALLEY",190000,169000,152000,733.580046348045,218.5,952.080046348045,38083.2018539218,0.535460403293929,169000,135200,673.838038378782,194.35,868.188038378782,34727.5215351513,0.568486675219936
