"","region","Price2018-Q1","Price2017-Q4","principal2018-Q1","pmt2018-Q1","t_i2018-Q1","pti2018-Q1","min_inc2018-Q1","HAI2018-Q1","principal2017-Q4","pmt2017-Q4","t_i2017-Q4","pti2017-Q4","min_inc2017-Q4","HAI2017-Q4","Price2017-Q1","principal2017-Q1","pmt2017-Q1","t_i2017-Q1","pti2017-Q1","min_inc2017-Q1","HAI2017-Q1"
"301","SAN FRANCISCO",1320000,1300000,1056000,5313.01577115581,1518,6831.01577115581,273240.630846232,0.167745826286002,1040000,5067.58508962738,1495,6562.58508962738,262503.403585095,0.133441634184047,1200000,960000,4784.64879322212,1380,6164.64879322212,246585.951728885,0.136604746640232
"302","SAN GABRIEL",787000,757500,629600,3167.68440295426,905.05,4072.73440295426,162909.37611817,0.121634727557425,606000,2952.84285030211,871.125,3823.96785030211,152958.714012084,0.151605115136228,715000,572000,2850.85323929485,822.25,3673.10323929485,146924.129571794,0.158995116132643
"303","SAN JACINTO",287000,265000,229600,1155.1784290316,330.05,1485.2284290316,59409.1371612642,0.420709636211664,212000,1033.00772980866,304.75,1337.75772980866,53510.3091923463,0.43879074700716,242000,193600,964.904173299795,278.3,1243.20417329979,49728.1669319918,0.467008073814262
"304","SAN JOSE",1050000,960000,840000,4226.26254523758,1207.5,5433.76254523758,217350.501809503,0.185972376881649,768000,3742.21668157099,1104,4846.21668157099,193848.667262839,0.18861095960816,810000,648000,3229.63793542493,931.5,4161.13793542493,166445.517416997,0.243194246757204
"305","SAN JUAN CAPISTRANO",945000,717000,756000,3803.63629071382,1086.75,4890.38629071382,195615.451628553,0.201521567296942,573600,2794.96808404833,824.55,3619.51808404833,144780.723361933,0.273629593854324,7e+05,560000,2791.04512937957,805,3596.04512937957,143841.805175183,0.271829599859323
"306","SAN LEANDRO",665000,641000,532000,2676.63294531713,764.75,3441.38294531713,137655.317812685,0.216212005967356,512800,2498.70926342396,737.15,3235.85926342396,129434.370536958,0.23177165235674,544500,435600,2171.03438992454,626.175,2797.20938992454,111888.375596981,0.294577387019653
"307","SAN LORENZO",651000,620000,520800,2620.2827780473,748.65,3368.9327780473,134757.311121892,0.266711567295806,496000,2416.8482735146,713,3129.8482735146,125193.930940584,0.29204791787252,542000,433600,2161.06637160533,623.3,2784.36637160533,111374.654864213,0.356666147429366
"308","SAN LUIS OBISPO",694225,639347,555380,2794.26391949291,798.35875,3592.62266949291,143704.906779716,0.168275435708342,511477.6,2492.26563407538,735.24905,3227.51468407538,129100.587363015,0.179927761142956,654000,523200,2607.63359230606,752.1,3359.73359230606,134389.343692242,0.163708968916809
"309","SAN MARCOS",585000,575000,468000,2354.63198948951,672.75,3027.38198948951,121095.27957958,0.261590775750928,460000,2241.43186656596,661.25,2902.68186656596,116107.274662638,0.234139179523949,580000,464000,2312.58025005736,667,2979.58025005736,119183.210002294,0.217277238741683
"310","SAN MATEO",1359000,1325000,1087200,5469.99123712178,1562.85,7032.84123712178,281313.649484871,0.144176783562969,1060000,5165.03864904329,1523.75,6688.78864904329,267551.545961732,0.135444470667166,1196500,957200,4770.69356757522,1375.975,6146.66856757522,245866.742703009,0.142009742917241
"311","SAN PABLO",420000,429000,336000,1690.50501809503,483,2173.50501809503,86940.2007238012,0.251060061777144,343200,1672.30307957703,493.35,2165.65307957703,86626.1231830814,0.217943693862774,368000,294400,1467.29229658812,423.2,1890.49229658812,75619.6918635247,0.265969486178652
"312","SAN RAFAEL",950000,1e+06,760000,3823.76135045305,1092.5,4916.26135045305,196650.454018122,0.209273090684528,8e+05,3898.14237663644,1150,5048.14237663644,201925.695065458,0.177560542066224,845500,676400,3371.18379555775,972.325,4343.50879555775,173740.35182231,0.217535525216001
"313","SAN RAMON",985000,920000,788000,3964.63676862763,1132.75,5097.38676862763,203895.470745105,0.339637118272283,736000,3586.29098650553,1058,4644.29098650553,185771.639460221,0.343052100938088,898300,718640,3581.70834245953,1033.045,4614.75334245953,184590.133698381,0.340001549491213
"314","SANGER",240000,260000,192000,966.002867482875,276,1242.00286748287,49680.114699315,0.495885668284132,208000,1013.51701792548,299,1312.51701792548,52500.680717019,0.425733353666115,228444,182755.2,910.853590765695,262.7106,1173.5641907657,46942.5676306278,0.466240512261988
"315","SANTA ANA",505000,475000,404000,2032.63103366188,580.75,2613.38103366188,104535.241346475,0.211207790444657,380000,1851.61762890231,546.25,2397.86762890231,95914.7051560924,0.239625680876344,450000,360000,1794.2432974583,517.5,2311.7432974583,92469.7318983318,0.254114654587369
"316","SANTA BARBARA",1290000,1240805,1032000,5192.26541272045,1483.5,6675.76541272045,267030.616508818,0.0876815604009094,992644,4836.83455164238,1426.92575,6263.76030164238,250550.412065695,0.0739460562107447,1115000,892000,4445.73617036889,1282.25,5727.98617036889,229119.446814756,0.0889298391483717
"317","SANTA CLARA",1427500,1250000,1142000,5745.70455554918,1641.625,7387.32955554918,295493.182221967,0.133109463664541,1e+06,4872.67797079556,1437.5,6310.17797079556,252407.118831822,0.124178806250957,989000,791200,3943.34804708057,1137.35,5080.69804708057,203227.921883223,0.179384307839659
"318","SANTA CLARITA",5e+05,491500,4e+05,2012.50597392266,575,2587.50597392266,103500.238956906,0.471498929111159,393200,1915.93697811681,565.225,2481.16197811681,99246.4791246725,0.452374923581939,440000,352000,1754.37122418144,506,2260.37122418144,90414.8489672578,0.499449460910307
"319","SANTA CRUZ",877000,910000,701600,3529.93547826034,1008.55,4538.48547826034,181539.419130414,0.125517426539333,728000,3547.30956273916,1046.5,4593.80956273916,183752.382509567,0.127942527710937,780000,624000,3110.02171559438,897,4007.02171559438,160280.868623775,0.157951149561214
"320","SANTA MARIA",391126.5,388657,312901.2,1574.28883561892,449.795475,2024.08431061892,80963.3724247568,0.352320255938335,310925.6,1515.04032167639,446.95555,1961.99587167639,78479.8348670556,0.328873085942437,359500,287600,1433.40103430279,413.425,1846.82603430279,73873.0413721118,0.351705437095602
"321","SANTA PAULA",427450,445000,341960,1720.49135710648,491.5675,2212.05885710648,88482.3542842592,0.321376221101278,356000,1734.67335760322,511.75,2246.42335760322,89856.9343041287,0.264977510750944,407500,326000,1624.78698603168,468.625,2093.41198603168,83736.4794412671,0.292260035593822
"322","SANTA ROSA",620000,6e+05,496000,2495.50740766409,713,3208.50740766409,128340.296306564,0.212572474009711,480000,2338.88542598187,690,3028.88542598187,121155.417039275,0.229843823814092,521000,416800,2077.33501772394,599.15,2676.48501772394,107059.400708958,0.276872617022999
"323","SANTEE",481500,467450,385200,1938.04325288752,553.725,2491.76825288752,99670.7301155007,0.415049485436173,373960,1822.18665395871,537.5675,2359.75415395871,94390.1661583482,0.429328231019461,438750,351000,1749.38721502184,504.5625,2253.94971502184,90157.9886008735,0.447859451691792
"324","SARATOGA",2750000,2489312.5,2200000,11068.7828565746,3162.5,14231.2828565746,569251.314262984,0,1991450,9703.69454494081,2862.709375,12566.4039199408,502656.156797632,0,2230000,1784000,8891.47234073778,2564.5,11455.9723407378,458238.893629511,0.246084175810905
"325","SCOTTS VALLEY",899000,860000,719200,3618.48574111294,1033.85,4652.33574111294,186093.429644517,0.24533968385447,688000,3352.40244390734,989,4341.40244390734,173656.097756294,0.272579758204807,670000,536000,2671.42890954902,770.5,3441.92890954902,137677.156381961,0.376805476695287
"326","SEAL BEACH",970000,856000,776000,3904.26158940995,1115.5,5019.76158940995,200790.463576398,0.130927348885888,684800,3336.8098744008,984.4,4321.2098744008,172848.394976032,0.159755905029061,880000,704000,3508.74244836289,1012,4520.74244836289,180829.697934516,0.145040552089874
"327","SEASIDE",515000,485000,412000,2072.88115314034,592.25,2665.13115314034,106605.246125613,0.228418240094733,388000,1890.59905266868,557.75,2448.34905266868,97933.962106747,0.241948070950153,481000,384800,1917.84672461653,553.15,2470.99672461653,98839.8689846614,0.232376001282642
"328","SEBASTOPOL",815000,826000,652000,3280.38473749393,937.25,4217.63473749393,168705.389499757,0.176912339364151,660800,3219.8656031017,949.9,4169.7656031017,166790.624124068,0.157319724994093,795000,636000,3169.82982550966,914.25,4084.07982550966,163363.193020386,0.156995174533842
"329","SELMA",227500,215500,182000,915.690218134808,261.625,1177.31521813481,47092.6087253923,0.515404425997578,172400,840.049682165154,247.825,1087.87468216515,43514.9872866061,0.49813215056922,175000,140000,697.761282344893,201.25,899.011282344893,35960.4512937957,0.570969794689384
"330","SHASTA LAKE",215000,207500,172000,865.377568786742,247.25,1112.62756878674,44505.1027514697,0.527987061232745,166000,808.864543152062,238.625,1047.48954315206,41899.5817260825,0.523920533553639,185300,148240,738.82951782005,213.095,951.92451782005,38076.980712802,0.55047697767591
"331","SHINGLE SPRINGS",543000,550000,434400,2185.58148768,624.45,2810.03148768,112401.2595072,0.408891387161906,440000,2143.97830715004,632.5,2776.47830715004,111059.132286002,0.375099314996593,499000,399200,1989.61645651487,573.85,2563.46645651487,102538.658260595,0.408059066822861
"332","SIMI VALLEY",544500,540000,435600,2191.61900560177,626.175,2817.79400560177,112711.760224071,0.44142496406194,432000,2104.99688338368,621,2725.99688338368,109039.875335347,0.399112730506094,523000,418400,2085.30943237931,601.45,2686.75943237931,107470.377295172,0.403533853784592
"333","SOLVANG",882497.5,817500,705998,3552.06298144362,1014.872125,4566.93510644362,182677.404257745,0.132434289486198,654000,3186.73139290029,940.125,4126.85639290029,165074.255716012,0.141470003808655,684512.5,547610,2729.29325589205,787.189375,3516.48263089205,140659.305235682,0.171673858906188
"334","SONOMA",750000,775000,6e+05,3018.75896088398,862.5,3881.25896088398,155250.358435359,0.204561784401508,620000,3021.06034189324,891.25,3912.31034189324,156492.41367573,0.2319056440051,741250,593000,2955.51743164658,852.4375,3807.95493164658,152318.197265863,0.232246408573346
"335","SOUTH LAKE TAHOE",487000,424950,389600,1960.18081860067,560.05,2520.23081860067,100809.232744027,0.228638097113039,339960,1656.51560295166,488.6925,2145.20810295166,85808.3241180663,0.262303411767217,411000,328800,1638.74221167858,472.65,2111.39221167858,84455.6884671431,0.261594056012421
"336","SPRING VALLEY",435000,435000,348000,1750.88019731271,500.25,2251.13019731271,90045.2078925084,0.147837896225777,348000,1695.69193383685,500.25,2195.94193383685,87837.6773534741,0.116157311427597,407500,326000,1624.78698603168,468.625,2093.41198603168,83736.4794412671,0.13118243579999
"337","STEVENSON RANCH",704000,735000,563200,2833.6084112831,809.6,3643.2084112831,145728.336451324,0.461611143482048,588000,2865.13464682779,845.25,3710.38464682779,148415.385873111,0.374789354897616,645000,516000,2571.74872635689,741.75,3313.49872635689,132539.949054276,0.43912005178974
"338","STOCKTON",283000,269000,226400,1139.07838124022,325.45,1464.52838124022,58581.1352496089,0.426602160946832,215200,1048.6002993152,309.35,1357.9502993152,54318.0119726081,0.444528871998803,243500,194800,970.884984291322,280.025,1250.90998429132,50036.3993716529,0.468276675652099
"339","SUISUN CITY",390500,375500,312400,1571.76716563359,449.075,2020.84216563359,80833.6866253438,0.438971953325706,300400,1463.75246242698,431.825,1895.57746242698,75823.0984970794,0.50637254463685,360000,288000,1435.39463796664,414,1849.39463796664,73975.7855186655,0.511549541312377
"340","SUNNYVALE",1700000,1549200,1360000,6842.52031133703,1955,8797.52031133703,351900.812453481,0.150288528925509,1239360,6039.00216988518,1781.58,7820.58216988518,312823.286795407,0.131772108276012,1260000,1008000,5023.88123288323,1449,6472.88123288323,258915.249315329,0.147202764102808
"341","SUSANVILLE",165000,181000,132000,664.126971394477,189.75,853.876971394477,34155.0788557791,0.652064915443784,144800,705.563770171196,208.15,913.713770171196,36548.5508068479,0.599674057135895,170000,136000,677.825245706467,195.5,873.325245706467,34933.0098282587,0.610254412726583
"342","TEMECULA",452000,451750,361600,1819.30540042608,519.8,2339.10540042608,93564.2160170433,0.494248599242355,361400,1760.98581864551,519.5125,2280.49831864551,91219.9327458206,0.458492914935838,424000,339200,1690.57590693848,487.6,2178.17590693848,87127.0362775393,0.478214988833195
"343","TEMPLE CITY",820000,767500,656000,3300.50979723316,943,4243.50979723316,169740.391889326,0.14035761824996,614000,2991.82427406847,882.625,3874.44927406847,154977.970962739,0.147544475280799,755000,604000,3010.34153240225,868.25,3878.59153240225,155143.66129609,0.143914307940146
"344","TEMPLETON",6e+05,567500,480000,2415.00716870719,690,3105.00716870719,124200.286748288,0.27206825227769,454000,2212.19579874118,652.625,2864.82079874118,114592.831949647,0.318755702183632,621500,497200,2478.04935415629,714.725,3192.77435415629,127710.974166252,0.251301507908015
"345","THOUSAND OAKS",726950,739250,581560,2925.98243548615,835.9925,3761.97493548615,150478.997419446,0.382213134784018,591400,2881.70175192849,850.1375,3731.83925192849,149273.57007714,0.311870879914875,696500,557200,2777.08990373267,800.975,3578.06490373267,143122.596149307,0.330480013488883
"346","TORRANCE",737500,720000,590000,2968.44631153592,848.125,3816.57131153592,152662.852461437,0.255976407281031,576000,2806.66251117824,828,3634.66251117824,145386.50044713,0.245807218448281,650000,520000,2591.68476299532,747.5,3339.18476299532,133567.390519813,0.280651027187013
"347","TRACY",472500,445000,378000,1901.81814535691,543.375,2445.19314535691,97807.7258142764,0.417236766640544,356000,1734.67335760322,511.75,2246.42335760322,89856.9343041287,0.441054367739744,435000,348000,1734.43518754302,500.25,2234.68518754302,89387.4075017208,0.437861483398471
"348","TRUCKEE",7e+05,630000,560000,2817.50836349172,805,3622.50836349172,144900.334539669,0.218489938439359,504000,2455.82969728096,724.5,3180.32969728096,127213.187891238,0.261002036710478,652500,522000,2601.65278131453,750.375,3352.02778131453,134081.111252581,0.232569563650343
"349","TULARE",215232.5,210000,172186,866.313384064616,247.517375,1113.83075906462,44553.2303625846,0.555225072823559,168000,818.609899093653,241.5,1060.10989909365,42404.3959637461,0.564112312256774,199000,159200,793.454258209335,228.85,1022.30425820934,40892.1703283734,0.573523051436322
"350","TURLOCK",310000,3e+05,248000,1247.75370383205,356.5,1604.25370383205,64170.1481532819,0.47419818852614,240000,1169.44271299093,345,1514.44271299093,60577.7085196373,0.449629704671324,278875,223100,1111.93244350818,320.70625,1432.63869350818,57305.5477403273,0.469559174680134
"351","TUSTIN",709000,699000,567200,2853.73347102233,815.35,3669.08347102233,146763.338840893,0.232261477262576,559200,2724.80152126887,803.85,3528.65152126887,141146.060850755,0.244037711803784,629000,503200,2507.95340911393,723.35,3231.30340911393,129252.136364557,0.273782731251912
"352","TWENTYNINE PALMS",129000,121500,103200,519.226541272045,148.35,667.576541272045,26703.0616508818,0.738112333179698,97200,473.624298761328,139.725,613.349298761328,24533.9719504531,0.725670491334263,80000,64000,318.976586214808,92,410.976586214808,16439.0634485923,0.82851425561244
"353","UKIAH",413500,393000,330800,1664.34244043404,475.525,2139.86744043404,85594.6976173615,0.246017220026492,314400,1531.96995401812,451.95,1983.91995401812,79356.7981607249,0.288503119284299,400050,320040,1595.08229144043,460.0575,2055.13979144043,82205.591657617,0.270404096390379
"354","UNION CITY",898000,843000,718400,3614.46072916509,1032.7,4647.16072916509,185886.429166604,0.211767378009752,674400,3286.13402350452,969.45,4255.58402350452,170223.360940181,0.214980918038128,689000,551200,2747.18584877504,792.35,3539.53584877503,141581.433951001,0.290526175921521
"355","UPLAND",560000,550000,448000,2254.00669079337,644,2898.00669079337,115920.267631735,0.26752467336763,440000,2143.97830715004,632.5,2776.47830715004,111059.132286002,0.24298285221356,490000,392000,1953.7315905657,563.5,2517.2315905657,100689.263622628,0.278990916645469
"356","VACAVILLE",436000,410000,348800,1754.90520926056,501.4,2256.30520926056,90252.2083704223,0.448930441081653,328000,1598.23837442094,471.5,2069.73837442094,82789.5349768377,0.477575337300033,4e+05,320000,1594.88293107404,460,2054.88293107404,82195.3172429617,0.4753411289032
"357","VALLEJO",397000,389000,317600,1597.92974329459,456.55,2054.47974329459,82179.1897317836,0.376541415492996,311200,1516.37738451158,447.35,1963.72738451158,78549.0953804631,0.393090201740716,340000,272000,1355.65049141293,391,1746.65049141293,69866.0196565174,0.441943760888547
"358","VALLEY CENTER",685000,620000,548000,2757.13318427404,787.75,3544.88318427404,141795.327370962,0.270115703940409,496000,2416.8482735146,713,3129.8482735146,125193.930940584,0.308318053255477,595000,476000,2372.38835997264,684.25,3056.63835997264,122265.534398905,0.316173725759893
"359","VALLEY SPRINGS",349000,320000,279200,1404.72916979801,401.35,1806.07916979801,72243.1667919206,0.45774515183078,256000,1247.40556052366,368,1615.40556052366,64616.2224209465,0.526379908760345,302250,241800,1205.13341479282,347.5875,1552.72091479282,62108.8365917129,0.547783377896096
"360","VICTORVILLE",240000,238000,192000,966.002867482875,276,1242.00286748287,49680.114699315,0.498184775767411,190400,927.757885639474,273.7,1201.45788563947,48058.3154255789,0.49532868497047,225000,180000,897.121648729148,258.75,1155.87164872915,46234.8659491659,0.510964752548476
"361","VISALIA",235250,235000,188200,946.88406073061,270.5375,1217.42156073061,48696.8624292244,0.564778467835124,188000,916.063458509564,270.25,1186.31345850956,47452.5383403826,0.572076074905056,228000,182400,909.083270712203,262.2,1171.2832707122,46851.3308284881,0.571895227055162
"362","VISTA",505700,515000,404560,2035.44854202537,581.555,2617.00354202537,104680.141681015,0.236063575045839,412000,2007.54332396777,592.25,2599.79332396777,103991.732958711,0.205336646492253,484500,387600,1931.80195026343,557.175,2488.97695026343,99559.0780105373,0.214224041100841
"363","WALNUT",825000,748000,660000,3320.63485697238,948.75,4269.38485697238,170775.394278895,0.258307093088605,598400,2915.81049772406,860.2,3776.01049772406,151040.419908962,0.281926485760703,764000,611200,3046.22639835142,878.6,3924.82639835142,156993.055934057,0.261068118033266
"364","WALNUT CREEK",690000,665000,552000,2777.25824401327,793.5,3570.75824401327,142830.329760531,0.346373227696469,532000,2592.26468046324,764.75,3357.01468046324,134280.587218529,0.324184321529314,639500,511600,2549.81908605462,735.425,3285.24408605462,131409.763442185,0.327881239587267
"365","WATSONVILLE",549000,537000,439200,2209.73155936708,631.35,2841.08155936708,113643.262374683,0.135073615162261,429600,2093.30245625377,617.55,2710.85245625377,108434.098250151,0.189728544683279,480000,384000,1913.85951728885,552,2465.85951728885,98634.380691554,0.218421939972426
"366","WEST COVINA",551500,555000,441200,2219.79408923669,634.225,2854.01908923669,114160.763569468,0.29390654930538,444000,2163.46901903323,638.25,2801.71901903323,112068.760761329,0.266017330544146,5e+05,4e+05,1993.60366384255,575,2568.60366384255,102744.146553702,0.300128913595129
"367","WEST SACRAMENTO",375000,370000,3e+05,1509.37948044199,431.25,1940.62948044199,77625.1792176797,0.40709629919239,296000,1442.31267935548,425.5,1867.81267935548,74712.5071742194,0.383019780023274,355000,284000,1415.45860132821,408.25,1823.70860132821,72948.3440531284,0.390337897095688
"368","WESTLAKE VILLAGE",927500,940000,742000,3733.19858162653,1066.625,4799.82358162653,191992.943265061,0.326225931124595,752000,3664.25383403826,1081,4745.25383403826,189810.15336153,0.272553767800386,915000,732000,3648.29470483187,1052.25,4700.54470483187,188021.788193275,0.273364035548338
"369","WESTMINSTER",649500,640000,519600,2614.24526012553,746.925,3361.17026012553,134446.810405021,0.177780888742614,512000,2494.81112104732,736,3230.81112104732,129232.444841893,0.174182659468311,597000,477600,2380.36277462801,686.55,3066.91277462801,122676.51098512,0.188907687283334
"370","WHITTIER",522500,515000,418000,2103.06874274918,600.875,2703.94374274918,108157.749709967,0.339893249540125,412000,2007.54332396777,592.25,2599.79332396777,103991.732958711,0.316992302826481,499000,399200,1989.61645651487,573.85,2563.46645651487,102538.658260595,0.319551967972038
"371","WILDOMAR",419444,402000,335555.2,1688.26711145203,482.3606,2170.62771145203,86825.1084580812,0.412042570578446,321600,1567.05323540785,462.3,2029.35323540785,81174.129416314,0.401858202552197,381500,305200,1521.11959551187,438.725,1959.84459551187,78393.7838204747,0.413458967883125
"372","WINCHESTER",425000,405000,340000,1710.63007783426,488.75,2199.38007783426,87975.2031133703,0.40395874871225,324000,1578.74766253776,465.75,2044.49766253776,81779.9065015104,0.412807691292395,383000,306400,1527.10040650339,440.45,1967.55040650339,78702.0162601358,0.425203428640835
"373","WINDSOR",685000,607500,548000,2757.13318427404,787.75,3544.88318427404,141795.327370962,0.288425368964748,486000,2368.12149380664,698.625,3066.74649380664,122669.859752266,0.373891903297877,530000,424000,2113.2198836731,609.5,2722.7198836731,108908.795346924,0.43429322855144
"374","WOODLAND",376500,415000,301200,1515.41699836376,432.975,1948.39199836376,77935.6799345504,0.409542011178071,332000,1617.72908630412,477.25,2094.97908630412,83799.163452165,0.334964031121016,345000,276000,1375.58652805136,396.75,1772.33652805136,70893.4611220544,0.403800777360674
"375","WRIGHTWOOD",282000,285000,225600,1135.05336929238,324.3,1459.35336929238,58374.1347716951,0.511520773108115,228000,1110.97057734139,327.75,1438.72057734139,57548.8230936555,0.47982504728556,308750,247000,1231.05026242278,355.0625,1586.11276242278,63444.510496911,0.442265558669342
"376","YORBA LINDA",830000,805500,664000,3340.75991671161,954.5,4295.25991671161,171810.396668464,0.350460810125675,644400,3139.95368438066,926.325,4066.27868438066,162651.147375226,0.342032654556163,782250,625800,3118.99293208167,899.5875,4018.58043208167,160743.217283267,0.342382500679603
"377","YUBA CITY",282000,279900,225600,1135.05336929238,324.3,1459.35336929238,58374.1347716951,0.469384954118335,223920,1091.09005122054,321.885,1412.97505122054,56519.0020488216,0.494983792245381,257000,205600,1024.71228321507,295.55,1320.26228321507,52810.4913286029,0.517013826647212
"378","YUCAIPA",354000,362000,283200,1424.85422953724,407.1,1831.95422953724,73278.1691814896,0.418537372971552,289600,1411.12754034239,416.3,1827.42754034239,73097.1016136957,0.398544400127426,345500,276400,1377.5801317152,397.325,1774.9051317152,70996.2052686081,0.40959860885057
"379","YUCCA VALLEY",208000,180000,166400,837.202485151825,239.2,1076.40248515182,43056.099406073,0.487490044190504,144000,701.66562779456,207,908.66562779456,36346.6251117824,0.554966954705821,169000,135200,673.838038378782,194.35,868.188038378782,34727.5215351513,0.568486675219936
