"","region","Price2018-Q3","Price2018-Q2","principal2018-Q3","pmt2018-Q3","t_i2018-Q3","pti2018-Q3","min_inc2018-Q3","HAI2018-Q3","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","Price2017-Q3","principal2017-Q3","pmt2017-Q3","t_i2017-Q3","pti2017-Q3","min_inc2017-Q3","HAI2017-Q3"
"202","MONTCLAIR",435000,420000,348000,1819.53027299497,500.25,2319.78027299497,92791.2109197989,0.245228983431273,336000,1742.62303971612,483,2225.62303971612,89024.9215886446,0.262687264427435,399000,319200,1553.49973959433,458.85,2012.34973959433,80493.9895837732,0.250580649502161
"203","MONTEREY",825000,820000,660000,3450.83327636978,948.75,4399.58327636978,175983.331054791,0.155362071116036,656000,3402.26402992194,943,4345.26402992194,173810.561196878,0.156384217425693,712000,569600,2772.1599363187,818.8,3590.9599363187,143638.397452748,0.160988840273093
"204","MONTEREY PARK",644000,584000,515200,2693.74136967532,740.6,3434.34136967532,137373.654787013,0.192230040850055,467200,2423.0758457005,671.6,3094.6758457005,123787.03382802,0.227338116832309,659000,527200,2565.80533431745,757.85,3323.65533431745,132946.213372698,0.175219397603065
"205","MOORPARK",670750,699900,536600,2805.63202439397,771.3625,3576.99452439397,143079.780975759,0.384762685350379,559920,2903.95682261264,804.885,3708.84182261264,148353.672904506,0.362345717917112,665000,532000,2589.16623265722,764.75,3353.91623265722,134156.649306289,0.349075120893903
"206","MORAGA",1066500,1120500,853200,4460.98628999802,1226.475,5687.46128999802,227498.451599921,0.37318196935198,896400,4649.06932381406,1288.575,5937.64432381406,237505.772952563,0.352783049802499,1178000,942400,4586.52304070707,1354.7,5941.22304070707,237648.921628283,0.293366501209929
"207","MORENO VALLEY",335000,325000,268000,1401.24745161682,385.25,1786.49745161682,71459.8980646727,0.42253493708257,260000,1348.45830454223,373.75,1722.20830454223,68888.3321816893,0.441615198919618,305000,244000,1187.51233227136,350.75,1538.26233227136,61530.4932908542,0.464880542699328
"208","MORGAN HILL",975000,1005000,780000,4078.25750843701,1121.25,5199.50750843701,207980.30033748,0.232490450672634,804000,4169.84798789213,1155.75,5325.59798789213,213023.919515685,0.222946037919494,910000,728000,3543.06958153093,1046.5,4589.56958153093,183582.783261237,0.239793823894422
"209","MORRO BAY",665000,672500,532000,2781.58076216473,764.75,3546.33076216473,141853.230486589,0.122009867451629,538000,2790.27141478354,773.375,3563.64641478354,142545.856591342,0.119101907680631,645000,516000,2511.29657152467,741.75,3253.04657152467,130121.862860987,0.134149785045198
"210","MOUNTAIN HOUSE",625000,630000,5e+05,2614.26763361347,718.75,3333.01763361347,133320.705344539,0.378003041657849,504000,2613.93455957417,724.5,3338.43455957417,133537.382382967,0.3711966482009,569000,455200,2215.39185922099,654.35,2869.74185922099,114789.67436884,0.441048214976199
"211","MOUNTAIN VIEW",1650000,1690000,1320000,6901.66655273955,1897.5,8799.16655273955,351966.662109582,0.17447483119924,1352000,7011.98318361961,1943.5,8955.48318361961,358219.327344784,0.169465527374932,1500000,1200000,5840.22458494109,1725,7565.22458494109,302608.983397644,0.152641047672487
"212","MURRIETA",427999,427903,342399.2,1790.24629267029,492.19885,2282.44514267029,91297.8057068115,0.447390773017854,342322.4,1775.41339658011,492.08845,2267.50184658011,90700.0738632043,0.448241960152559,413000,330400,1608.00850238711,474.95,2082.95850238711,83318.3400954846,0.450234159458355
"213","NAPA",685000,7e+05,548000,2865.23732644036,787.75,3652.98732644036,146119.493057614,0.23130061346302,560000,2904.37173286019,805,3709.37173286019,148374.869314408,0.221260907211691,635000,508000,2472.3617409584,730.25,3202.6117409584,128104.469638336,0.233979442779322
"214","NATIONAL CITY",435500,410000,348400,1821.62168710186,500.825,2322.44668710186,92897.8674840746,0.203069114007632,328000,1701.13201496097,471.5,2172.63201496097,86905.2805984388,0.226378383998796,397500,318000,1547.65951500939,457.125,2004.78451500939,80191.3806003756,0.235439478356742
"215","NEVADA CITY",439000,511000,351200,1836.2615858501,504.85,2341.1115858501,93644.463434004,0.256137357061611,408800,2120.19136498794,587.65,2707.84136498794,108313.654599518,0.198767977742543,435000,348000,1693.66512963292,500.25,2193.91512963292,87756.6051853167,0.311613073167797
"216","NEWARK",950500,972500,760400,3975.77821719936,1093.075,5068.85321719936,202754.128687974,0.14858384891154,778000,4035.00215743791,1118.375,5153.37715743791,206135.086297516,0.140502079466621,760000,608000,2959.04712303682,874,3833.04712303682,153321.884921473,0.232091656104319
"217","NEWMAN",305000,285000,244000,1275.76260520337,350.75,1626.51260520337,65060.5042081349,0.438714906472941,228000,1182.49420552165,327.75,1510.24420552165,60409.768220866,0.473402890188359,282500,226000,1099.90896349724,324.875,1424.78396349724,56991.3585398896,0.384143795727343
"218","NEWPORT BEACH",2125000,2160000,1700000,8888.50995428579,2443.75,11332.2599542858,453290.398171431,0.150599209331779,1728000,8962.06134711145,2484,11446.0613471115,457842.453884458,0.147442360696731,2045000,1636000,7962.17285080302,2351.75,10313.922850803,412556.914032121,0.14232420180387
"219","NIPOMO",640916,575000,512732.8,2680.84152746401,737.0534,3417.89492746401,136715.797098561,0.226824105902294,460000,2385.73392342087,661.25,3046.98392342087,121879.356936835,0.276972956658197,635109,508087.2,2472.78613061157,730.37535,3203.16148061157,128126.459224463,0.192814133004405
"220","NORCO",575000,601500,460000,2405.12622292439,661.25,3066.37622292439,122655.048916976,0.381597094531723,481200,2495.68513902201,691.725,3187.41013902201,127496.40556088,0.354012417191953,540000,432000,2102.48085057879,621,2723.48085057879,108939.234023152,0.386272083169684
"221","NORTH HIGHLANDS",250000,255000,2e+05,1045.70705344539,287.5,1333.20705344539,53328.2821378155,0.405219006230016,204000,1058.02113125621,293.25,1351.27113125621,54050.8452502485,0.397434177859501,235000,188000,914.968518307438,270.25,1185.21851830744,47408.7407322975,0.454321353277453
"222","NORTH TUSTIN",1180000,1124500,944000,4935.73729226223,1357,6292.73729226223,251709.491690489,0.234837573429668,899600,4665.66573371612,1293.175,5958.84073371612,238353.629348645,0.253318235269111,1100000,880000,4282.83136229013,1265,5547.83136229013,221913.254491605,0.250709963155721
"223","NORWALK",483000,480000,386400,2020.30602725649,555.45,2575.75602725649,103030.241090259,0.267020428046447,384000,1991.56918824699,552,2543.56918824699,101742.76752988,0.270194690428371,465000,372000,1810.46962133174,534.75,2345.21962133174,93808.7848532695,0.293707989247097
"224","NOVATO",837000,870000,669600,3501.02721493515,962.55,4463.57721493515,178543.088597406,0.224950801368228,696000,3609.71915369767,1000.5,4610.21915369767,184408.766147907,0.20964731235655,785000,628000,3056.38419945251,902.75,3959.13419945251,158365.3679781,0.247464065567577
"225","OAK HILLS",428000,385500,342400,1790.2504754985,492.2,2282.4504754985,91298.0190199401,0.397761179862554,308400,1599.47900431086,443.325,2042.80400431086,81712.1601724345,0.450435527900294,420000,336000,1635.26288378351,483,2118.26288378351,84730.5153513402,0.413332364161477
"226","OAKDALE",384500,392931.5,307600,1608.297448199,442.175,2050.472448199,82018.8979279602,0.385965142506772,314345.2,1630.31305935765,451.871225,2082.18428435765,83287.371374306,0.376280115306302,359000,287200,1397.76041732923,412.85,1810.61041732923,72424.4166931694,0.399297797689141
"227","OAKHURST",248500,294000,198800,1039.43281112471,285.775,1325.20781112471,53008.3124449886,0.454064339221148,235200,1219.83612780128,338.1,1557.93612780128,62317.4451120512,0.384533709339383,317500,254000,1236.1808704792,365.125,1601.3058704792,64052.2348191679,0.329767857639213
"228","OAKLAND",760000,790000,608000,3178.94944247398,874,4052.94944247398,162117.977698959,0.186565358421759,632000,3277.7909556565,908.5,4186.2909556565,167451.63822626,0.176139345775962,660000,528000,2569.69881737408,759,3328.69881737408,133147.952694963,0.20713488017366
"229","OAKLEY",501000,490500,400800,2095.59693510455,576.15,2671.74693510455,106869.877404182,0.422729294813015,392400,2035.13476423989,564.075,2599.20976423989,103968.390569596,0.435947400456164,460000,368000,1791.0022060486,529,2320.0022060486,92800.0882419441,0.433088657848991
"230","OCEANSIDE",529000,525000,423200,2212.71612509044,608.35,2821.06612509044,112842.645003618,0.255471811643387,420000,2178.27879964514,603.75,2782.02879964514,111281.151985806,0.259598414636408,5e+05,4e+05,1946.7415283137,575,2521.7415283137,100869.661132548,0.285450267615676
"231","OJAI",695000,765000,556000,2907.06560857817,799.25,3706.31560857817,148252.624343127,0.229427125473076,612000,3174.06339376864,879.75,4053.81339376864,162152.535750746,0.203621403061521,733000,586400,2853.92308050788,842.95,3696.87308050788,147874.923220315,0.180885924292403
"232","OLIVEHURST",215000,218000,172000,899.308065963033,247.25,1146.55806596303,45862.3226385213,0.552221202412468,174400,904.504339662174,250.7,1155.20433966217,46208.173586487,0.544006224329982,187450,149960,729.833398964805,215.5675,945.400898964805,37816.0359585922,0.574774442272849
"233","ONTARIO",420000,420000,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.296420126045904,336000,1742.62303971612,483,2225.62303971612,89024.9215886446,0.297171937500732,385000,308000,1498.99097680155,442.75,1941.74097680155,77669.6390720619,0.323192597780485
"234","ORANGE",687000,690000,549600,2873.60298286792,790.05,3663.65298286792,146546.119314717,0.239890633715562,552000,2862.88070810505,793.5,3656.38070810505,146255.228324202,0.239021703356623,645500,516400,2513.24331305298,742.325,3255.56831305298,130222.732522119,0.270338198698998
"235","ORANGEVALE",387500,385000,310000,1620.84593284035,445.625,2066.47093284035,82658.837313614,0.505616194379245,308000,1597.40445307311,442.75,2040.15445307311,81606.1781229242,0.508958794019624,358000,286400,1393.86693427261,411.7,1805.56693427261,72222.6773709043,0.504101393046153
"236","ORINDA",1460000,1565000,1168000,6106.92919212106,1679,7785.92919212106,311437.167684842,0.374915540632828,1252000,6493.34537418029,1799.75,8293.09537418029,331723.814967211,0.358894087006506,1547500,1238000,6025.16503013089,1779.625,7804.79003013089,312191.601205236,0.330936010298086
"237","OROVILLE",216000,2e+05,172800,903.490894176814,248.4,1151.89089417681,46075.6357670726,0.42855612012882,160000,829.820495102912,230,1059.82049510291,42392.8198041165,0.465054389748178,198000,158400,770.909645212224,227.7,998.609645212224,39944.385808489,0.461266491766446
"238","OXNARD",521000,5e+05,416800,2179.25349938019,599.15,2778.40349938019,111136.139975207,0.270635783705616,4e+05,2074.55123775728,575,2649.55123775728,105982.049510291,0.289780073482242,480225,384180,1869.74790086889,552.25875,2422.00665086889,96880.2660347557,0.292759184800945
"239","PACIFIC GROVE",877000,878000,701600,3668.34034348642,1008.55,4676.89034348642,187075.613739457,0.173027391380129,702400,3642.91197350178,1009.7,4652.61197350178,186104.478940071,0.172203504363758,817500,654000,3182.9223987929,940.125,4123.0473987929,164921.895951716,0.164954699724768
"240","PACIFICA",1140360,1105000,912288,4769.92998186792,1311.414,6081.34398186792,243253.759274717,0.144851879332397,884000,4584.75823544359,1270.75,5855.50823544359,234220.329417744,0.157883575782686,950500,760400,3700.75564532434,1093.075,4793.83064532434,191753.225812974,0.212366112008385
"241","PALM DESERT",344000,350000,275200,1438.89290554085,395.6,1834.49290554085,73379.7162216341,0.447391094112486,280000,1452.1858664301,402.5,1854.6858664301,74187.4346572038,0.438498464486326,314750,251800,1225.47379207347,361.9625,1587.43629207347,63497.4516829389,0.466539376863508
"242","PALM SPRINGS",395000,385000,316000,1652.21714444371,454.25,2106.46714444371,84258.6857777484,0.326234930821719,308000,1597.40445307311,442.75,2040.15445307311,81606.1781229242,0.33404692820718,350000,280000,1362.71906981959,402.5,1765.21906981959,70608.7627927835,0.34492502954734
"243","PALMDALE",323500,310000,258800,1353.14492715833,372.025,1725.16992715833,69006.7970863332,0.428490482002121,248000,1286.22176740951,356.5,1642.72176740951,65708.8706963805,0.450100275797403,299950,239960,1167.85024283539,344.9425,1512.79274283539,60511.7097134155,0.484628188487228
"244","PALO ALTO",2835000,3180000,2268000,11858.3179860707,3260.25,15118.5679860707,604742.719442827,0,2544000,13194.1458721363,3657,16851.1458721363,674045.834885452,0,2701000,2160800,10516.2977359506,3106.15,13622.4477359506,544897.909438024,0
"245","PALOS VERDES ESTATES",1725000,1906500,1380000,7215.37866877317,1983.75,9199.12866877317,367965.146750927,0.325257257182113,1525200,7910.26386956851,2192.475,10102.7388695685,404109.55478274,0.298241803640953,1775000,1420000,6910.93242551363,2041.25,8952.18242551363,358087.297020545,0.30112144374359
"246","PARADISE",274000,254001,219200,1146.09493057614,315.1,1461.19493057614,58447.7972230457,0.4628800480422,203200.8,1053.87617788317,292.10115,1345.97732788317,53839.093115327,0.494787576503,257000,205600,1000.62514555324,295.55,1296.17514555324,51847.0058221296,0.436755296106689
"247","PASADENA",850500,887000,680400,3557.4953958212,978.075,4535.57039582121,181422.815832848,0.198675957353816,709600,3680.25389578141,1020.05,4700.30389578141,188012.155831257,0.184197780114657,838750,671000,3265.65891374623,964.5625,4230.22141374623,169208.856549849,0.183259758789013
"248","PATTERSON",369885,370000,295908,1547.16541385459,425.36775,1972.53316385459,78901.3265541835,0.369854083136495,296000,1535.16791594039,425.5,1960.66791594039,78426.7166376155,0.368750222667976,349950,279960,1362.52439566676,402.4425,1764.96689566676,70598.6758266703,0.381434739276592
"249","PENN VALLEY",371200,365000,296960,1552.66583295571,426.88,1979.54583295571,79181.8333182284,0.360841043059903,292000,1514.42240356281,419.75,1934.17240356281,77366.8961425126,0.370948625173395,362900,290320,1412.94500125008,417.335,1830.28000125008,73211.2000500033,0.419028061635476
"250","PERRIS",325000,314950,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.376902588648745,251960,1306.75982466331,362.1925,1668.95232466331,66758.0929865324,0.399712237628443,310000,248000,1206.97974755449,356.5,1563.47974755449,62539.1899021797,0.397536636373004
"251","PETALUMA",740000,725000,592000,3095.29287819834,851,3946.29287819834,157851.715127934,0.232893515681982,580000,3008.09929474806,833.75,3841.84929474806,153673.971789922,0.23974562943746,676750,541400,2634.91465857259,778.2625,3413.17715857259,136527.086342904,0.291444817441179
"252","PHELAN",270008,270000,216006.4,1129.39708034673,310.5092,1439.90628034673,57596.2512138691,0.539652073104311,216000,1120.25766838893,310.5,1430.75766838893,57230.3067355573,0.5408903889261,267000,213600,1039.55997611951,307.05,1346.60997611951,53864.3990447806,0.51858739183003
"253","PICO RIVERA",490000,475000,392000,2049.58582475296,563.5,2613.08582475296,104523.432990118,0.238253556843587,380000,1970.82367586942,546.25,2517.07367586942,100682.947034777,0.251753110115861,450000,360000,1752.06737548233,517.5,2269.56737548233,90782.6950192931,0.287480496700517
"254","PINOLE",577500,615000,462000,2415.58329345884,664.125,3079.70829345884,123188.331738354,0.316507777173601,492000,2551.69802244145,707.25,3258.94802244145,130357.920897658,0.28829220084037,550000,440000,2141.41568114507,632.5,2773.91568114507,110956.627245803,0.344345902781529
"255","PISMO BEACH",860000,930000,688000,3597.23226385213,989,4586.23226385213,183449.290554085,0.156746236919838,744000,3858.66530222854,1069.5,4928.16530222854,197126.612089142,0.13249237379188,892500,714000,3474.93362803995,1026.375,4501.30862803995,180052.345121598,0.105686568229821
"256","PITTSBURG",450000,465000,360000,1882.2726962017,517.5,2399.7726962017,95990.9078480678,0.350696777055786,372000,1929.33265111427,534.75,2464.08265111427,98563.3060445708,0.333458723759562,430000,344000,1674.19771434978,494.5,2168.69771434978,86747.9085739912,0.374644733890302
"257","PLACENTIA",695000,682500,556000,2907.06560857817,799.25,3706.31560857817,148252.624343127,0.24984276855088,546000,2831.76243953869,784.875,3616.63743953869,144665.497581548,0.260258037565663,659500,527600,2567.75207584577,758.425,3326.17707584577,133047.083033831,0.285106212029405
"258","PLACERVILLE",410000,420375,328000,1714.95956765043,471.5,2186.45956765043,87458.3827060174,0.326071368436153,336300,1744.17895314443,483.43125,2227.61020314443,89104.4081257773,0.316932778111835,397000,317600,1545.71277348108,456.55,2002.26277348108,80090.510939243,0.312156312126946
"259","PLEASANT HILL",782150,750000,625720,3271.59908740924,899.4725,4171.07158740924,166842.863496369,0.249818255858559,6e+05,3111.82685663592,862.5,3974.32685663592,158973.074265437,0.265614526209578,717000,573600,2791.62735160184,824.55,3616.17735160184,144647.094064074,0.260960424403662
"260","PLEASANTON",1165000,1200000,932000,4872.9948690555,1339.75,6212.7448690555,248509.79476222,0.250428794202757,960000,4978.92297061747,1380,6358.92297061747,254356.918824699,0.241459722256436,1025000,820000,3990.82013304308,1178.75,5169.57013304308,206782.805321723,0.27693367902204
"261","PLUMAS LAKE",355000,345000,284000,1484.90401589245,408.25,1893.15401589245,75726.160635698,0.608535055976666,276000,1431.44035405252,396.75,1828.19035405252,73127.6141621009,0.623386675543448,337986,270388.8,1315.94276437727,388.6839,1704.62666437727,68185.0665750907,0.573428555974659
"262","POLLOCK PINES",325500,315000,260400,1361.51058358589,374.325,1735.83558358589,69433.4233434357,0.476540931142894,252000,1306.96727978709,362.25,1669.21727978709,66768.6911914834,0.49096760749905,315000,252000,1226.44716283763,362.25,1588.69716283763,63547.8865135052,0.434784321496126
"263","POMONA",430000,420000,344000,1798.61613192607,494.5,2293.11613192607,91724.6452770426,0.284631169958176,336000,1742.62303971612,483,2225.62303971612,89024.9215886446,0.296656879641279,395000,316000,1537.92580736782,454.25,1992.17580736782,79687.0322947128,0.30758128083429
"264","PORTERVILLE",223900,205000,179120,936.535237065688,257.485,1194.02023706569,47760.8094826275,0.44291385471689,164000,850.566007480485,235.75,1086.31600748048,43452.6402992194,0.486425849664181,2e+05,160000,778.696611325479,230,1008.69661132548,40347.8644530192,0.534912741555782
"265","POWAY",747000,725000,597600,3124.57267569481,859.05,3983.62267569481,159344.907027793,0.309306756487477,580000,3008.09929474806,833.75,3841.84929474806,153673.971789922,0.321574264734138,719950,575960,2803.11312661889,827.9425,3631.05562661889,145242.225064756,0.328971317385146
"266","RAMONA",536000,539500,428800,2241.99592258691,616.4,2858.39592258691,114335.836903476,0.287164578290323,431600,2238.44078554011,620.425,2858.86578554011,114354.631421604,0.284784063794631,521250,417000,2029.47804326703,599.4375,2628.91554326703,105156.621730681,0.305019507086871
"267","RANCHO CORDOVA",350000,356250,280000,1463.98987482354,402.5,1866.48987482354,74659.5949929417,0.422917282043231,285000,1478.11775690206,409.6875,1887.80525690206,75512.2102760825,0.414953941092957,325000,260000,1265.3819934039,373.75,1639.1319934039,65565.2797361561,0.458562760247643
"268","RANCHO CUCAMONGA",529900,515000,423920,2216.48067048284,609.385,2825.86567048284,113034.626819314,0.36177900596165,412000,2136.78777489,592.25,2729.03777489,109161.5109956,0.378267345285895,499000,399200,1942.84804525707,573.85,2516.69804525707,100667.921810283,0.384986630359254
"269","RANCHO MIRAGE",484500,520000,387600,2026.58026957716,557.175,2583.75526957716,103350.210783086,0.396880025544336,416000,2157.53328726757,598,2755.53328726757,110221.331490703,0.371142608494021,477000,381600,1857.19141801127,548.55,2405.74141801127,96229.6567204507,0.387445354103953
"270","RANCHO PALOS VERDES",1237650,1322500,990120,5176.87733878673,1423.2975,6600.17483878673,264006.993551469,0.21583453412908,1058000,5487.188023868,1520.875,7008.063023868,280322.52095472,0.204769262078888,1200000,960000,4672.17966795287,1380,6052.17966795287,242087.186718115,0.198628199951508
"271","RANCHO SANTA FE",2275000,2273750,1820000,9515.93418635302,2616.25,12132.184186353,485287.367454121,0.155368781087425,1819000,9434.02175370123,2614.8125,12048.8342537012,481953.370148049,0.156298000763175,2175912.5,1740730,8471.87845145376,2502.299375,10974.1778264538,438967.11305815,0.145637151623781
"272","RANCHO SANTA MARGARITA",645000,655000,516000,2697.9241978891,741.75,3439.6741978891,137586.967915564,0.415780531332236,524000,2717.66212146204,753.25,3470.91212146204,138836.484858481,0.408681042819132,601000,480800,2339.98331703306,691.15,3031.13331703306,121245.332681323,0.47129721337148
"273","REDDING",286000,284500,228800,1196.28886914152,328.9,1525.18886914152,61007.5547656609,0.425236440400455,227600,1180.41965428389,327.175,1507.59465428389,60303.7861713557,0.42713161835942,268000,214400,1043.45345917614,308.2,1351.65345917614,54066.1383670457,0.448218281682558
"274","REDLANDS",415000,415000,332000,1735.87370871934,477.25,2213.12370871934,88524.9483487737,0.43004619323664,332000,1721.87752733854,477.25,2199.12752733854,87965.1010935417,0.430275697797999,405000,324000,1576.86063793409,465.75,2042.61063793409,81704.4255173638,0.432011352900235
"275","REDONDO BEACH",1153500,1185000,922800,4824.89234459701,1326.525,6151.41734459701,246056.693783881,0.161436401031653,948000,4916.68643348475,1362.75,6279.43643348475,251177.45733939,0.150688253321419,1050000,840000,4088.15720945876,1207.5,5295.65720945876,211826.288378351,0.181007371748095
"276","REDWOOD CITY",1605000,1555000,1284000,6713.43928311938,1845.75,8559.18928311938,342367.571324775,0.133753558496716,1244000,6451.85434942514,1788.25,8240.10434942514,329604.173977006,0.136849744168914,1447500,1158000,5635.81672446815,1664.625,7300.44172446815,292017.668978726,0.133857836685454
"277","REEDLEY",251500,252499.5,201200,1051.98129576606,289.225,1341.20629576606,53648.2518306424,0.469594385246628,201999.6,1047.64630051619,290.374425,1338.02072551619,53520.8290206476,0.467817652649504,237500,190000,924.702225949006,273.125,1197.82722594901,47913.0890379603,0.493473929279904
"278","RIALTO",360000,345000,288000,1505.81815696136,414,1919.81815696136,76792.7262784543,0.364814234345355,276000,1431.44035405252,396.75,1828.19035405252,73127.6141621009,0.387659055198618,330000,264000,1284.84940868704,379.5,1664.34940868704,66573.9763474816,0.40009074248391
"279","RICHMOND",525000,539500,420000,2195.98481223531,603.75,2799.73481223531,111989.392489412,0.233843044475544,431600,2238.44078554011,620.425,2858.86578554011,114354.631421604,0.222474097934353,464000,371200,1806.57613827511,533.6,2340.17613827511,93607.0455310045,0.2859318784425
"280","RIO LINDA",303000,295000,242400,1267.39694877581,348.45,1615.84694877581,64633.8779510324,0.464684641057656,236000,1223.9852302768,339.25,1563.2352302768,62529.4092110718,0.479751569634928,274500,219600,1068.76109904422,315.675,1384.43609904422,55377.4439617688,0.488404498869533
"281","RIO VISTA",366500,365000,293200,1533.00654035094,421.475,1954.48154035094,78179.2616140374,0.393510006979132,292000,1514.42240356281,419.75,1934.17240356281,77366.8961425126,0.395472094594247,340000,272000,1323.78423925331,391,1714.78423925331,68591.3695701326,0.46718182054765
"282","RIPON",5e+05,515000,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.43405370080292,412000,2136.78777489,592.25,2729.03777489,109161.5109956,0.419849296588573,479990,383992,1868.83293235058,551.9885,2420.82143235058,96832.8572940233,0.435279422018046
"283","RIVERBANK",325000,325000,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.524150536307406,260000,1348.45830454223,373.75,1722.20830454223,68888.3321816893,0.524340056512953,3e+05,240000,1168.04491698822,345,1513.04491698822,60521.7966795287,0.53155615051747
"284","RIVERSIDE",406500,405000,325200,1700.3196689022,467.475,2167.7946689022,86711.786756088,0.364785040294427,324000,1680.3865025834,465.75,2146.1365025834,85845.4601033359,0.366807044817302,385000,308000,1498.99097680155,442.75,1941.74097680155,77669.6390720619,0.36759831496037
"285","ROCKLIN",490000,515000,392000,2049.58582475296,563.5,2613.08582475296,104523.432990118,0.442908863049591,412000,2136.78777489,592.25,2729.03777489,109161.5109956,0.419291719587373,459995,367996,1790.98273863332,528.99425,2319.97698863332,92799.0795453328,0.472313206382482
"286","ROHNERT PARK",539475,525000,431580,2256.5312506298,620.39625,2876.9275006298,115077.100025192,0.222032198254587,420000,2178.27879964514,603.75,2782.02879964514,111281.151985806,0.235562810472041,5e+05,4e+05,1946.7415283137,575,2521.7415283137,100869.661132548,0.279068770846027
"287","ROSAMOND",255000,252000,204000,1066.62119451429,293.25,1359.87119451429,54394.8477805718,0.572792480333275,201600,1045.57382382967,289.8,1335.37382382967,53414.9529531868,0.578222202320185,240000,192000,934.435933590575,276,1210.43593359057,48417.437343623,0.593143587581707
"288","ROSEVILLE",447613,465000,358090.4,1872.2882852554,514.75495,2387.0432352554,95481.729410216,0.463437925146556,372000,1929.33265111427,534.75,2464.08265111427,98563.3060445708,0.445469044054728,432500,346000,1683.93142199135,497.375,2181.30642199135,87252.2568796539,0.474801464326568
"289","ROWLAND HEIGHTS",637000,628000,509600,2664.46157217885,732.55,3397.01157217885,135880.462887154,0.212271487007033,502400,2605.63635462314,722.2,3327.83635462314,133113.454184926,0.218535268470061,635000,508000,2472.3617409584,730.25,3202.6117409584,128104.469638336,0.227818958312645
"290","RUNNING SPRINGS",224500,204900,179600,939.044933993957,258.175,1197.21993399396,47888.7973597583,0.659009287906314,163920,850.151097232933,235.635,1085.78609723293,43431.4438893173,0.692724503665118,2e+05,160000,778.696611325479,230,1008.69661132548,40347.8644530192,0.714721164676287
"291","SACRAMENTO",325500,326000,260400,1361.51058358589,374.325,1735.83558358589,69433.4233434357,0.434583889371912,260800,1352.60740701775,374.9,1727.50740701775,69100.2962807099,0.434252574843006,304000,243200,1183.61884921473,349.6,1533.21884921473,61328.7539685891,0.44878632553578
"292","SALIDA",334000,340000,267200,1397.06462340304,384.1,1781.16462340304,71246.5849361215,0.561370602917598,272000,1410.69484167495,391,1801.69484167495,72067.793666998,0.552569259868504,325000,260000,1265.3819934039,373.75,1639.1319934039,65565.2797361561,0.581671465435359
"293","SALINAS",480000,5e+05,384000,2007.75754261514,552,2559.75754261514,102390.301704606,0.223551747866278,4e+05,2074.55123775728,575,2649.55123775728,105982.049510291,0.209333631507224,465000,372000,1810.46962133174,534.75,2345.21962133174,93808.7848532695,0.239711765742298
"294","SAN ANSELMO",1175000,1355000,940000,4914.82315119332,1351.25,6266.07315119332,250642.926047733,0.211972577169334,1084000,5622.03385432223,1558.25,7180.28385432223,287211.354172889,0.193838553665574,1125527.5,900422,4382.22225101819,1294.356625,5676.57887601819,227063.155040728,0.212090458400339
"295","SAN BERNARDINO",285000,280000,228000,1192.10604092774,327.75,1519.85604092774,60794.2416371096,0.335364102830962,224000,1161.74869314408,322,1483.74869314408,59349.9477257631,0.342940358449751,265000,212000,1031.77301000626,304.75,1336.52301000626,53460.9204002504,0.364863792932061
"296","SAN BRUNO",1132500,1091944,906000,4737.0529521076,1302.375,6039.4279521076,241577.118084304,0.100706022342418,873555.2,4530.58755352327,1255.7356,5786.32315352327,231452.926140931,0.112696432409502,1003500,802800,3907.11024732559,1154.025,5061.13524732559,202445.409893024,0.126314799369891
"297","SAN CARLOS",1805000,2008888,1444000,7550.00492587569,2075.75,9625.75492587569,385030.197035028,0.223579431524752,1607110.4,8335.08217383149,2310.2212,10645.3033738315,425812.13495326,0.197129599869614,1609500,1287600,6266.56097964179,1850.925,8117.48597964179,324699.439185672,0.211004729621488
"298","SAN CLEMENTE",975000,995000,780000,4078.25750843701,1121.25,5199.50750843701,207980.30033748,0.25205739670278,796000,4128.35696313699,1144.25,5272.60696313699,210904.27852548,0.245684011650167,899000,719200,3500.24126790803,1033.85,4534.09126790803,181363.650716321,0.244481095138019
"299","SAN DIEGO",618000,620000,494400,2584.987836117,710.7,3295.687836117,131827.51344468,0.262635651751213,496000,2572.44353481903,713,3285.44353481903,131417.741392761,0.261423108738307,570000,456000,2219.28534227762,655.5,2874.78534227762,114991.413691105,0.301190337649273
"300","SAN DIMAS",612500,599500,490000,2561.9822809412,704.375,3266.3572809412,130654.291237648,0.301355550256554,479600,2487.38693407098,689.425,3176.81193407098,127072.477362839,0.313375614483212,545000,436000,2121.94826586193,626.75,2748.69826586193,109947.930634477,0.359558111290302
"301","SAN FRANCISCO",1330000,1385000,1064000,5563.16152432946,1529.5,7092.66152432946,283706.460973178,0.168364756455535,1108000,5746.50692858766,1592.75,7339.25692858766,293570.277143507,0.162552912565477,1240000,992000,4827.91899021797,1426,6253.91899021797,250156.759608719,0.135766501541088
