"","region","Price2018-Q3","Price2018-Q2","principal2018-Q3","pmt2018-Q3","t_i2018-Q3","pti2018-Q3","min_inc2018-Q3","HAI2018-Q3","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","Price2017-Q3","principal2017-Q3","pmt2017-Q3","t_i2017-Q3","pti2017-Q3","min_inc2017-Q3","HAI2017-Q3"
"623","RIO LINDA",303000,295000,242400,1267.39694877581,348.45,1615.84694877581,64633.8779510324,0.464684641057656,236000,1233.93432306556,339.25,1573.18432306556,62927.3729226223,0.476434940062866,274500,219600,1148.18634468303,315.675,1463.86134468303,58554.4537873214,0.463081188952019
"624","RIO VISTA",366500,365000,293200,1533.00654035094,421.475,1954.48154035094,78179.2616140374,0.393510006979132,292000,1526.73229803026,419.75,1946.48229803026,77859.2919212106,0.392914787878001,340000,272000,1422.16159268573,391,1813.16159268573,72526.463707429,0.43571287273169
"625","RIPON",5e+05,515000,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.43405370080292,412000,2154.1565300975,592.25,2746.4065300975,109856.2612039,0.41679045037147,479990,383992,2007.715714333,551.9885,2559.704214333,102388.16857332,0.41077427853652
"626","RIVERBANK",325000,325000,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.524150536307406,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.521099147968448,3e+05,240000,1254.84846413446,345,1599.84846413446,63993.9385653786,0.503158196461482
"627","RIVERDALE",288500,195000,230800,1206.74593967598,331.775,1538.52093967598,61540.837587039,0.415396773263707,156000,815.651501687402,224.25,1039.9015016874,41596.0600674961,0.630955181192297,198000,158400,828.199986328746,227.7,1055.89998632875,42235.9994531499,0.560163245497982
"628","RIVERSIDE",406500,405000,325200,1700.3196689022,467.475,2167.7946689022,86711.786756088,0.364785040294427,324000,1694.04542658153,465.75,2159.79542658153,86391.817063261,0.363895399306469,385000,308000,1610.3888623059,442.75,2053.1388623059,82125.5544922358,0.344470331563499
"629","ROCKLIN",490000,515000,392000,2049.58582475296,563.5,2613.08582475296,104523.432990118,0.442908863049591,412000,2154.1565300975,592.25,2746.4065300975,109856.2612039,0.41610642883236,459995,367996,1924.08006419844,528.99425,2453.07431419844,98122.9725679377,0.443291600737658
"630","RODEO",550000,580000,440000,2300.55551757985,632.5,2933.05551757985,117322.220703194,0.295680243830551,464000,2426.0403639933,667,3093.0403639933,123721.614559732,0.264896847192942,470000,376000,1965.92926047733,540.5,2506.42926047733,100257.170419093,0.358317911816941
"631","ROHNERT PARK",539475,525000,431580,2256.5312506298,620.39625,2876.9275006298,115077.100025192,0.222032198254587,420000,2195.98481223531,603.75,2799.73481223531,111989.392489412,0.232606897906188,5e+05,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.254900348559255
"632","ROLLING HILLS",995000,1604000,796000,4161.91407271264,1144.25,5306.16407271264,212246.562908506,0.600590284292879,1283200,6709.2564549056,1844.6,8553.8564549056,342154.258196224,0.462759295511737,1240000,992000,5186.70698508912,1426,6612.70698508912,264508.279403565,0.513070407574228
"633","ROMOLAND",342500,361990,274000,1432.61866322018,393.875,1826.49366322018,73059.7465288072,0.339829037817517,289592,1514.14198510678,416.2885,1930.43048510678,77217.2194042713,0.308510223574112,341250,273000,1427.39012795295,392.4375,1819.82762795295,72793.1051181181,0.29704969828818
"634","ROSAMOND",255000,252000,204000,1066.62119451429,293.25,1359.87119451429,54394.8477805718,0.572792480333275,201600,1054.07270987295,289.8,1343.87270987295,53754.908394918,0.575696605352475,240000,192000,1003.87877130757,276,1279.87877130757,51195.1508523029,0.570703629377558
"635","ROSEMEAD",6e+05,571500,480000,2509.69692826893,690,3199.69692826893,127987.877130757,0.125968779321027,457200,2390.48632417615,657.225,3047.71132417615,121908.452967046,0.139122656818686,560000,448000,2342.38379971767,644,2986.38379971767,119455.351988707,0.124756232311518
"636","ROSEVILLE",447613,465000,358090.4,1872.2882852554,514.75495,2387.0432352554,95481.729410216,0.463437925146556,372000,1945.01511940842,534.75,2479.76511940842,99190.6047763368,0.442332299476406,432500,346000,1809.07320246052,497.375,2306.44820246052,92257.9280984207,0.449463757751414
"637","ROSS",2907500,2600000,2326000,12161.5730315698,3343.625,15505.1980315698,620207.921262794,0,2080000,10875.353355832,2990,13865.353355832,554614.134233281,0,2875000,2300000,12025.6311146219,3306.25,15331.8811146219,613275.244584878,0
"638","ROSSMOOR",1220000,1050000,976000,5103.05042081349,1403,6506.05042081349,260242.016832539,0.221164575158695,840000,4391.96962447062,1207.5,5599.46962447062,223978.784978825,0.267272029451808,1034500,827600,4327.13578715701,1189.675,5516.81078715701,220672.43148628,0.235432810351377
"639","ROUGH AND READY",486250,6e+05,389000,2033.90021895128,559.1875,2593.08771895128,103723.508758051,0.226308923066835,480000,2509.69692826893,690,3199.69692826893,127987.877130757,0.133787277733679,530000,424000,2216.89895330422,609.5,2826.39895330422,113055.958132169,0.247510466666359
"640","ROUND MOUNTAIN",410000,250000,328000,1714.95956765043,471.5,2186.45956765043,87458.3827060174,0.210727521922859,2e+05,1045.70705344539,287.5,1333.20705344539,53328.2821378155,0.442407682289659,299000,239200,1250.66563592068,343.85,1594.51563592068,63780.6254368273,0.334578528375166
"641","ROWLAND HEIGHTS",637000,628000,509600,2664.46157217885,732.55,3397.01157217885,135880.462887154,0.212271487007033,502400,2626.81611825481,722.2,3349.01611825481,133960.644730192,0.21606350533519,635000,508000,2656.09591575128,730.25,3386.34591575128,135453.836630051,0.206103048725524
"642","RUNNING SPRINGS",224500,204900,179600,939.044933993957,258.175,1197.21993399396,47888.7973597583,0.659009287906314,163920,857.061501003839,235.635,1092.69650100384,43707.8600401536,0.690530680814648,2e+05,160000,836.565642756309,230,1066.56564275631,42662.6257102524,0.695122081111293
"643","SACRAMENTO",325500,326000,260400,1361.51058358589,374.325,1735.83558358589,69433.4233434357,0.434583889371912,260800,1363.60199769278,374.9,1738.50199769278,69540.0799077114,0.431367066509524,304000,243200,1271.57977698959,349.6,1621.17977698959,64847.1910795836,0.424481665660452
"644","SALIDA",334000,340000,267200,1397.06462340304,384.1,1781.16462340304,71246.5849361215,0.561370602917598,272000,1422.16159268573,391,1813.16159268573,72526.463707429,0.549206658068096,325000,260000,1359.419169479,373.75,1733.169169479,69326.7667791601,0.554593272510182
"645","SALINAS",480000,5e+05,384000,2007.75754261514,552,2559.75754261514,102390.301704606,0.223551747866278,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.207119874047379,465000,372000,1945.01511940842,534.75,2479.76511940842,99190.6047763368,0.212302156874117
"646","SALTON CITY",137000,138999.5,109600,573.047465288072,157.55,730.597465288072,29223.8986115229,0.563097114536056,111199.6,581.411030301528,159.849425,741.260455301528,29650.4182120611,0.557823660489949,149900,119920,627.005949245854,172.385,799.390949245854,31975.6379698342,0.459422676341784
"647","SAN ANDREAS",262000,314500,209600,1095.90099201077,301.3,1397.20099201077,55888.0396804306,0.439838519627565,251600,1315.4994732343,361.675,1677.1744732343,67086.9789293719,0.376954993244719,235000,188000,982.964630238664,270.25,1253.21463023866,50128.5852095465,0.523743663201526
"648","SAN ANSELMO",1175000,1355000,940000,4914.82315119332,1351.25,6266.07315119332,250642.926047733,0.211972577169334,1084000,5667.73222967399,1558.25,7225.98222967399,289039.28918696,0.193027974162935,1125527.5,900422,4707.88818238701,1294.356625,6002.24480738701,240089.79229548,0.193807573013293
"649","SAN BERNARDINO",285000,280000,228000,1192.10604092774,327.75,1519.85604092774,60794.2416371096,0.335364102830962,224000,1171.19189985883,322,1493.19189985883,59727.6759943533,0.340500536017273,265000,212000,1108.44947665211,304.75,1413.19947665211,56527.9790660844,0.344051959649178
"650","SAN BRUNO",1132500,1091944,906000,4737.0529521076,1302.375,6039.4279521076,241577.118084304,0.100706022342418,873555.2,4567.41417106948,1255.7356,5823.14977106948,232925.990842779,0.110630017245749,1003500,802800,4197.46811252978,1154.025,5351.49311252978,214059.724501191,0.114492588530237
"651","SAN CARLOS",1805000,2008888,1444000,7550.00492587569,2075.75,9625.75492587569,385030.197035028,0.223579431524752,1607110.4,8402.83340472718,2310.2212,10713.0546047272,428522.184189087,0.195528502781087,1609500,1287600,6732.2620100814,1850.925,8583.1870100814,343327.480403256,0.20097874527736
"652","SAN CLEMENTE",975000,995000,780000,4078.25750843701,1121.25,5199.50750843701,207980.30033748,0.25205739670278,796000,4161.91407271264,1144.25,5306.16407271264,212246.562908506,0.243759444301785,899000,719200,3760.36256418961,1033.85,4794.21256418961,191768.502567584,0.221211684457854
"653","SAN DIEGO",618000,620000,494400,2584.987836117,710.7,3295.687836117,131827.51344468,0.262635651751213,496000,2593.35349254456,713,3306.35349254456,132254.139701782,0.258873432133087,570000,456000,2384.21208185548,655.5,3039.71208185548,121588.483274219,0.274808656386397
"654","SAN DIMAS",612500,599500,490000,2561.9822809412,704.375,3266.3572809412,130654.291237648,0.301355550256554,479600,2507.60551416204,689.425,3197.03051416204,127881.220566481,0.310042945489643,545000,436000,2279.64137651094,626.75,2906.39137651094,116255.655060438,0.326813452250256
"655","SAN FERNANDO",495000,481000,396000,2070.49996582187,569.25,2639.74996582187,105589.998632875,0.233640425983677,384800,2011.94037082892,553.15,2565.09037082892,102603.614833157,0.240395514904335,447000,357600,1869.72421156035,514.05,2383.77421156035,95350.9684624141,0.246045066662431
"656","SAN FRANCISCO",1330000,1385000,1064000,5563.16152432946,1529.5,7092.66152432946,283706.460973178,0.168364756455535,1108000,5793.21707608744,1592.75,7385.96707608744,295438.683043498,0.16186907600608,1240000,992000,5186.70698508912,1426,6612.70698508912,264508.279403565,0.131354557325756
"657","SAN GABRIEL",799000,730000,639200,3342.07974281146,918.85,4260.92974281146,170437.189712458,0.114410386157376,584000,3053.46459606053,839.5,3892.96459606053,155718.583842421,0.132385352583808,757500,606000,3168.49237193952,871.125,4039.61737193952,161584.694877581,0.137998003559135
"658","SAN GERONIMO",1710000,1722500,1368000,7152.63624556644,1966.5,9119.13624556645,364765.449822658,0.0866495100569331,1378000,7204.92159823871,1980.875,9185.79659823871,367431.863929549,0.085219266905968,1095000,876000,4580.19689409079,1259.25,5839.44689409079,233577.875763632,0.128049273602563
"659","SAN JACINTO",290000,285290,232000,1213.02018199665,333.5,1546.52018199665,61860.8072798659,0.405474513382398,228232,1193.31906110974,328.0835,1521.40256110974,60856.1024443895,0.411347632285588,259500,207600,1085.44392147631,298.425,1383.86892147631,55354.7568590525,0.422543528554256
"660","SAN JOSE",1040000,1125000,832000,4350.14134233281,1196,5546.14134233281,221845.653693312,0.184459879109751,9e+05,4705.68174050424,1293.75,5999.43174050424,239977.26962017,0.155491726354552,875000,7e+05,3659.97468705885,1006.25,4666.22468705885,186648.987482354,0.202609987759131
"661","SAN JUAN BAUTISTA",669500,579900,535600,2800.40348912675,769.925,3570.32848912675,142813.13956507,0.129893755756719,463920,2425.62208117192,666.885,3092.50708117192,123700.283246877,0.177229667861515,860000,688000,3597.23226385213,989,4586.23226385213,183449.290554085,0.0710818727867053
"662","SAN JUAN CAPISTRANO",787500,864000,630000,3293.97721835297,905.625,4199.60221835297,167984.088734119,0.24974535736378,691200,3613.96357670726,993.6,4607.56357670726,184302.54306829,0.221463000156026,895000,716000,3743.63125133448,1029.25,4772.88125133448,190915.250053379,0.184093104901141
"663","SAN LEANDRO",698000,670500,558400,2919.61409321952,802.7,3722.31409321952,148892.563728781,0.185933461882748,536400,2804.58631734053,771.075,3575.66131734053,143026.452693621,0.201906789901558,639500,511600,2674.9186427133,735.425,3410.3436427133,136413.745708532,0.206794806341719
"664","SAN LORENZO",691500,682290,553200,2892.42570982994,795.225,3687.65070982994,147506.028393198,0.219650107822135,545832,2853.90186198101,784.6335,3638.53536198101,145541.41447924,0.224213590004973,625000,5e+05,2614.26763361347,718.75,3333.01763361347,133320.705344539,0.252572322837052
"665","SAN LUIS OBISPO",730265,741930,584212,3054.57304553718,839.80475,3894.37779553718,155775.111821487,0.149263963983803,593544,3103.36573665094,853.2195,3956.58523665094,158263.409466038,0.144057509614684,632000,505600,2643.54743110994,726.8,3370.34743110994,134813.897244397,0.166367682772292
"666","SAN MARCOS",675000,639000,540000,2823.40904430254,776.25,3599.65904430254,143986.361772102,0.196406903625463,511200,2672.82722860641,734.85,3407.67722860641,136307.089144256,0.21616130912508,599000,479200,2505.51410005515,688.85,3194.36410005515,127774.564002206,0.193213178947418
"667","SAN MARTIN",1250000,1270000,1e+06,5228.53526722693,1437.5,6666.03526722693,266641.410689077,0.197649673002856,1016000,5312.19183150256,1460.5,6772.69183150256,270907.673260103,0.193522557341964,9e+05,720000,3764.54539240339,1035,4799.54539240339,191981.815696136,0.30142324299135
"668","SAN MATEO",1438000,372000,1150400,6014.90697141786,1653.7,7668.60697141786,306744.278856715,0.138551387420436,297600,1556.01209552674,427.8,1983.81209552674,79352.4838210694,0.647088978546325,1250000,1e+06,5228.53526722693,1437.5,6666.03526722693,266641.410689077,0.134319690544053
"669","SAN MIGUEL",406500,372000,325200,1700.3196689022,467.475,2167.7946689022,86711.786756088,0.779420132067561,297600,1556.01209552674,427.8,1983.81209552674,79352.4838210694,0.799953063275789,365000,292000,1526.73229803026,419.75,1946.48229803026,77859.2919212106,0.757172628918001
"670","SAN PABLO",445000,1100000,356000,1861.35855513279,511.75,2373.10855513279,94924.3422053115,0.217363803289029,880000,4601.1110351597,1265,5866.1110351597,234644.441406388,0.0153214934819851,4e+05,320000,1673.13128551262,460,2133.13128551262,85325.2514205048,0.222843138812832
"671","SAN RAFAEL",1075000,1100000,860000,4496.54032981516,1236.25,5732.79032981516,229311.613192607,0.17489357081151,880000,4601.1110351597,1265,5866.1110351597,234644.441406388,0.167693001428758,967000,773600,4044.79488272676,1112.05,5156.84488272675,206273.79530907,0.172311937724822
"672","SAN RAMON",1059000,1075000,847200,4429.61507839466,1217.85,5647.46507839466,225898.603135786,0.301560240515784,860000,4496.54032981516,1236.25,5732.79032981516,229311.613192607,0.291518157922755,941000,752800,3936.04134916844,1082.15,5018.19134916844,200727.653966737,0.293667104113792
"673","SAN SIMEON",415000,7e+05,332000,1735.87370871934,477.25,2213.12370871934,88524.9483487737,0.410122798412698,560000,2927.97974964708,805,3732.97974964708,149319.189985883,0.201382407514674,317600,254080,1328.46624069702,365.24,1693.70624069702,67748.2496278808,0.463988460211877
"674","SANGER",257900,238000,206320,1078.75139633426,296.585,1375.33639633426,55013.4558533704,0.469425292280526,190400,995.513114880008,273.7,1269.21311488001,50768.5245952003,0.491005549026911,249000,199200,1041.5242252316,286.35,1327.8742252316,53114.9690092642,0.420296031768039
"675","SANTA ANA",530000,507500,424000,2216.89895330422,609.5,2826.39895330422,113055.958132169,0.184608889517765,406000,2122.78531849414,583.625,2706.41031849414,108256.412739765,0.199833657037343,478000,382400,1999.39188618758,549.7,2549.09188618758,101963.675447503,0.209840939950763
"676","SANTA BARBARA",1097500,1180000,878000,4590.65396462525,1262.125,5852.77896462525,234111.15858501,0.110337187124291,944000,4935.73729226223,1357,6292.73729226223,251709.491690489,0.0925917398433141,1155000,924000,4831.16658691769,1328.25,6159.41658691769,246376.663476707,0.0764827384323474
"677","SANTA CLARA",1300000,1385000,1040000,5437.67667791601,1495,6932.67667791601,277307.067116641,0.145136122043295,1108000,5793.21707608744,1592.75,7385.96707608744,295438.683043498,0.135573018535384,1157375,925900,4841.10080392542,1330.98125,6172.08205392542,246883.282157017,0.127510537156037
"678","SANTA CLARITA",470000,499000,376000,1965.92926047733,540.5,2506.42926047733,100257.170419093,0.492904095673149,399200,2087.23127867699,573.85,2661.08127867699,106443.25114708,0.459884723388486,470000,376000,1965.92926047733,540.5,2506.42926047733,100257.170419093,0.444757099553443
"679","SANTA CRUZ",957500,517500,766000,4005.05801469583,1101.125,5106.18301469583,204247.320587833,0.0988130708861627,414000,2164.61360063195,595.125,2759.73860063195,110389.544025278,0.280690522599547,851500,681200,3561.67822403499,979.225,4540.90322403499,181636.128961399,0.129694061764992
"680","SANTA FE SPRINGS",477000,517500,381600,1995.2090579738,548.55,2543.7590579738,101750.362318952,0.319356195755974,414000,2164.61360063195,595.125,2759.73860063195,110389.544025278,0.273853962256007,436500,349200,1825.80451531565,501.975,2327.77951531565,93111.1806126258,0.30005933732686
"681","SANTA MARGARITA",422500,467000,338000,1767.2449203227,485.875,2253.1199203227,90124.7968129081,0.435357300477409,373600,1953.38077583598,537.05,2490.43077583598,99617.2310334393,0.39305305493136,630000,504000,2635.18177468237,724.5,3359.68177468237,134387.270987295,0.290255001993443
"682","SANTA MARIA",409000,395000,327200,1710.77673943665,470.35,2181.12673943665,87245.0695774661,0.325149006469514,316000,1652.21714444371,454.25,2106.46714444371,84258.6857777484,0.337935224315172,377080,301664,1577.26086285275,433.642,2010.90286285275,80436.1145141098,0.317363187148992
"683","SANTA MONICA",1026000,1435500,820800,4291.58174733987,1179.9,5471.48174733987,218859.269893595,0.169044433369197,1148400,6004.44990088341,1650.825,7655.27490088341,306210.996035336,0.112038197752498,899000,719200,3760.36256418961,1033.85,4794.21256418961,191768.502567584,0.169180260149553
"684","SANTA PAULA",490000,431250,392000,2049.58582475296,563.5,2613.08582475296,104523.432990118,0.249887907689091,345000,1803.84466719329,495.9375,2299.78216719329,91991.2866877317,0.306030967844969,424500,339600,1775.61057675027,488.175,2263.78557675027,90551.4230700107,0.26035494667316
"685","SANTA ROSA",595000,610000,476000,2488.78278720002,684.25,3173.03278720002,126921.311488001,0.221212063766052,488000,2551.52521040674,701.5,3253.02521040674,130121.00841627,0.210209163854497,565000,452000,2363.29794078657,649.75,3013.04794078657,120521.917631463,0.229842046667661
"686","SANTA YNEZ",1387500,1687500,1110000,5803.6741466219,1595.625,7399.2991466219,295971.965864876,0.106181161464471,1350000,7058.52261075636,1940.625,8999.14761075636,359965.904430254,0.0823169714322471,1110000,888000,4642.93931729752,1276.5,5919.43931729752,236777.572691901,0.116495893647859
"687","SANTEE",525000,5e+05,420000,2195.98481223531,603.75,2799.73481223531,111989.392489412,0.353422540123738,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.379580620960314,457000,365600,1911.55249369817,525.55,2437.10249369817,97484.0997479267,0.407482087186333
"688","SARATOGA",2820000,2750000,2256000,11795.575562864,3243,15038.575562864,601543.022514559,0,2200000,11502.7775878993,3162.5,14665.2775878993,586611.10351597,0,2325000,1860000,9725.0755970421,2673.75,12398.8255970421,495953.023881684,0.224440782856474
"689","SAUSALITO",1200000,1100000,960000,5019.39385653786,1380,6399.39385653786,255975.754261514,0.254949349031454,880000,4601.1110351597,1265,5866.1110351597,234644.441406388,0.281602431230236,1420000,1136000,5939.6160635698,1633,7572.6160635698,302904.642542792,0.171877066147323
"690","SCOTIA",232500,232500,186000,972.50755970421,267.375,1239.88255970421,49595.3023881684,0.492392680350004,186000,972.50755970421,267.375,1239.88255970421,49595.3023881684,0.490582318777967,9e+05,720000,3764.54539240339,1035,4799.54539240339,191981.815696136,0.029625
"691","SCOTTS VALLEY",950000,965000,760000,3973.68680309247,1092.5,5066.18680309247,202647.472123699,0.213634497878856,772000,4036.42922629919,1109.75,5146.17922629919,205847.169051968,0.20887431133639,9e+05,720000,3764.54539240339,1035,4799.54539240339,191981.815696136,0.220146748574513
"692","SEACLIFF",8e+05,765000,640000,3346.26257102524,920,4266.26257102524,170650.50284101,0.0850076989467476,612000,3199.86358354288,879.75,4079.61358354288,163184.543341715,0.0932835782807703,882170,705736,3689.96556535167,1014.4955,4704.46106535167,188178.442614067,0.0758609937535396
"693","SEAL BEACH",905000,990000,724000,3785.4595334723,1040.75,4826.2095334723,193048.381338892,0.144940677473396,792000,4140.99993164373,1138.5,5279.49993164373,211179.997265749,0.123145145963486,882170,705736,3689.96556535167,1014.4955,4704.46106535167,188178.442614067,0.136366913609658
"694","SEASIDE",525000,544000,420000,2195.98481223531,603.75,2799.73481223531,111989.392489412,0.213507188959617,435200,2275.45854829716,625.6,2901.05854829716,116042.341931886,0.19680574115871,492500,394000,2060.04289528741,566.375,2626.41789528741,105056.715811496,0.210867876150073
"695","SEBASTOPOL",865000,860000,692000,3618.14640492104,994.75,4612.89640492104,184515.856196841,0.151931575540667,688000,3597.23226385213,989,4586.23226385213,183449.290554085,0.151711898174742,767500,614000,3210.32065407734,882.625,4092.94565407734,163717.826163094,0.16061650996191
"696","SELMA",247750,240000,198200,1036.29568996438,284.9125,1321.20818996438,52848.3275985751,0.467772150357493,192000,1003.87877130757,276,1279.87877130757,51195.1508523029,0.478387968297943,218450,174760,913.738823300579,251.2175,1164.95632330058,46598.2529320232,0.465538189463577
"697","SHAFTER",180000,145000,144000,752.909078480678,207,959.909078480678,38396.3631392271,0.60514024749244,116000,606.510090998324,166.75,773.260090998324,30930.403639933,0.699093747913917,282500,226000,1181.64897039329,324.875,1506.52397039329,60260.9588157315,0.320450019728006
"698","SHANDON",313000,329000,250400,1309.22523091362,359.95,1669.17523091362,66767.009236545,0.523530480375671,263200,1376.15048233413,378.35,1754.50048233413,70180.0192933651,0.491388468532194,282500,226000,1181.64897039329,324.875,1506.52397039329,60260.9588157315,0.598229700613203
"699","SHASTA LAKE",234000,199450,187200,978.781802024882,269.1,1247.88180202488,49915.2720809953,0.486500236027611,159560,834.265087238729,229.3675,1063.63258723873,42545.3034895492,0.546895309055083,218950,175160,915.83023740747,251.7925,1167.62273740747,46704.9094962988,0.479570958881677
"700","SHAVER LAKE",480000,405500,384000,2007.75754261514,552,2559.75754261514,102390.301704606,0.471491619349416,324400,1696.13684068842,466.325,2162.46184068842,86498.4736275367,0.556765870225304,420000,336000,1756.78784978825,483,2239.78784978825,89591.51399153,0.495762188484266
"701","SHELTER COVE",292000,350000,233600,1221.38583842421,335.8,1557.18583842421,62287.4335369685,0.350567069400396,280000,1463.98987482354,402.5,1866.48987482354,74659.5949929417,0.255900607135251,427500,342000,1788.15906139161,491.625,2279.78406139161,91191.3624556645,0.109619790073681
"702","SHERIDAN",371500,315000,297200,1553.92068141984,427.225,1981.14568141984,79245.8272567938,0.518363201037223,252000,1317.59088734119,362.25,1679.84088734119,67193.6354936475,0.583539886901181,185000,148000,773.823219549586,212.75,986.573219549586,39462.9287819834,0.703579284784811
"703","SHINGLE SPRINGS",642500,569888,514000,2687.46712735464,738.875,3426.34212735464,137053.685094186,0.314229481308843,455910.4,2383.74360509554,655.3712,3039.11480509554,121564.592203822,0.367271221889427,547000,437600,2288.00703293851,629.05,2917.05703293851,116682.28131754,0.346265231182507
"704","SHINGLETOWN",267000,255000,213600,1116.81513307967,307.05,1423.86513307967,56954.6053231869,0.436629135808129,204000,1066.62119451429,293.25,1359.87119451429,54394.8477805718,0.459183576736494,217500,174000,909.765136497486,250.125,1159.89013649749,46395.6054598995,0.542929388180796
"705","SIERRA MADRE",1065000,1097500,852000,4454.71204767735,1224.75,5679.46204767735,227178.481907094,0.217601674548895,878000,4590.65396462525,1262.125,5852.77896462525,234111.15858501,0.204835780977015,1100000,880000,4601.1110351597,1265,5866.1110351597,234644.441406388,0.146478727910778
"706","SIGNAL HILL",494000,570000,395200,2066.31713760808,568.1,2634.41713760808,105376.685504323,0.333200783962026,456000,2384.21208185548,655.5,3039.71208185548,121588.483274219,0.264776685359483,479500,383600,2005.66612850825,551.425,2557.09112850825,102283.64514033,0.325739240428179
"707","SIMI VALLEY",575000,585000,460000,2405.12622292439,661.25,3066.37622292439,122655.048916976,0.399100348724438,468000,2446.9545050622,672.75,3119.7045050622,124788.180202488,0.385723234969203,545000,436000,2279.64137651094,626.75,2906.39137651094,116255.655060438,0.361467362662524
"708","SMARTSVILLE",340000,430000,272000,1422.16159268573,391,1813.16159268573,72526.463707429,0.434021780283335,344000,1798.61613192607,494.5,2293.11613192607,91724.6452770426,0.341891190750574,250000,2e+05,1045.70705344539,287.5,1333.20705344539,53328.2821378155,0.539900890836509
"709","SMITH RIVER",204750,212000,163800,856.434076771772,235.4625,1091.89657677177,43675.8630708709,0.483613904710905,169600,886.759581321688,243.8,1130.55958132169,45222.3832528675,0.470010453310373,310000,248000,1296.67674627228,356.5,1653.17674627228,66127.0698508912,0.258204272298716
"710","SNELLING",212000,615000,169600,886.759581321688,243.8,1130.55958132169,45222.3832528675,0.546562848408623,492000,2572.43935147565,707.25,3279.68935147565,131187.574059026,0.114647052700358,505000,404000,2112.32824795968,580.75,2693.07824795968,107723.129918387,0.181594775023314
"711","SODA SPRINGS",510000,615000,408000,2133.24238902859,586.5,2719.74238902859,108789.695561144,0.189213968270843,492000,2572.43935147565,707.25,3279.68935147565,131187.574059026,0.143899608019502,505000,404000,2112.32824795968,580.75,2693.07824795968,107723.129918387,0.179524786295638
"712","SOLANA BEACH",1435000,1292500,1148000,6002.35848677652,1650.25,7652.60848677652,306104.339471061,0.206184095136302,1034000,5406.30546631265,1486.375,6892.68046631265,275707.218652506,0.217996179844875,1300000,1040000,5437.67667791601,1495,6932.67667791601,277307.067116641,0.207307639033321
"713","SOLEDAD",385000,379450,308000,1610.3888623059,442.75,2053.1388623059,82125.5544922358,0.334939223442491,303560,1587.17416571941,436.3675,2023.54166571941,80941.6666287763,0.338176338323361,375000,3e+05,1568.56058016808,431.25,1999.81058016808,79992.4232067232,0.278811608717661
"714","SOLVANG",807500,790000,646000,3377.6337826286,928.625,4306.2587826286,172250.351305144,0.148870520060864,632000,3304.43428888742,908.5,4212.93428888742,168517.371555497,0.152346118565055,740500,592400,3097.38429230524,851.575,3948.95929230524,157958.371692209,0.150517249846402
"715","SONOMA",828250,827000,662600,3464.42746806457,952.4875,4416.91496806457,176676.598722583,0.172250930310404,661600,3459.19893279734,951.05,4410.24893279734,176409.957311894,0.170985799928191,670000,536000,2802.49490323364,770.5,3572.99490323364,142919.796129345,0.261526771246897
"716","SONORA",235000,359000,188000,982.964630238664,270.25,1253.21463023866,50128.5852095465,0.389124047743412,287200,1501.63532874758,412.85,1914.48532874758,76579.413149903,0.235317974265009,289900,231920,1212.60189917527,333.385,1545.98689917527,61839.4759670108,0.280699378501348
"717","SOQUEL",1051000,912000,840800,4396.15245268441,1208.65,5604.8024526844,224192.098107376,0.10914478580143,729600,3814.73933096877,1048.8,4863.53933096877,194541.573238751,0.142462204045052,842500,674000,3524.03277011095,968.875,4492.90777011095,179716.310804438,0.170407032591973
"718","SOUTH EL MONTE",476500,498800,381200,1993.11764386691,547.975,2541.09264386691,101643.705754676,0.170427910924919,399040,2086.39471303424,573.62,2660.01471303424,106400.588521369,0.156101853959226,490000,392000,2049.58582475296,563.5,2613.08582475296,104523.432990118,0.164304797071013
"719","SOUTH GATE",435000,441000,348000,1819.53027299497,500.25,2319.78027299497,92791.2109197989,0.21321808778338,352800,1844.62724227766,507.15,2351.77724227766,94071.0896911065,0.204190284121319,4e+05,320000,1673.13128551262,460,2133.13128551262,85325.2514205048,0.215922144927884
"720","SOUTH LAKE TAHOE",430000,493000,344000,1798.61613192607,494.5,2293.11613192607,91724.6452770426,0.272078470106163,394400,2062.1343093943,566.95,2629.0843093943,105163.372375772,0.217811622956659,405360,324288,1695.55124473849,466.164,2161.71524473849,86468.6097895395,0.257507430828487
"721","SOUTH PASADENA",1075000,1200000,860000,4496.54032981516,1236.25,5732.79032981516,229311.613192607,0.147244966943859,960000,5019.39385653786,1380,6399.39385653786,255975.754261514,0.118324774530067,1285000,1028000,5374.93425470929,1477.75,6852.68425470929,274107.370188372,0.0840051063233412
"722","SPRECKELS",650000,550000,520000,2718.83833895801,747.5,3466.33833895801,138653.53355832,0.192720464926473,440000,2300.55551757985,632.5,2933.05551757985,117322.220703194,0.250179980277882,569500,455600,2382.12066774859,654.925,3037.04566774859,121481.826709944,0.19265808196933
